7...1...9...4...1...85..7...9.....6.2.......4.1.6.8.3..5.......83.....46..4...9..	["2799,-1,18,1","20981,-1,6,4","21861,-1,19,4","32929,-1,15,6","55359,-1,37,8","57198,-1,38,6","57870,-1,1,6","72655,-1,43,9","73620,-1,49,9","76869,-1,23,9","107467,-1,73,7","116883,-1,61,7","126061,-1,10,2","141584,-1,54,9","143374,-1,66,9","144140,-1,11,9","149411,-1,72,6","152878,-1,22,6","155084,-1,59,6","159948,-1,39,7","186955,-1,45,4","192846,-1,58,4","194540,-1,32,4","216958,-1,26,3","218613,-1,25,2","225836,-1,60,3","267179,-1,33,8","347873,0,65,2","349968,0,51,2","352782,0,56,1","369236,1,9,3","371213,1,29,3","372901,1,47,7","373630,1,35,7","374890,1,42,1","378612,1,30,1","383933,1,27,5","385881,1,2,5","386706,1,17,5","387880,1,51,5","389630,1,79,5","394109,1,7,8","395304,1,13,8","402032,1,53,2","402773,1,69,2","403742,1,56,2","407782,1,31,2","410247,1,65,1","412234,1,77,1","413050,1,62,1","415653,1,80,8","419302,1,57,8","423185,1,75,2","423913,1,5,2","447267,2,2,3","449717,2,27,3","456566,2,9,5","457289,2,7,5","458419,2,17,8","460602,2,3,8","461816,2,76,8","467013,-1,9,3","468565,-1,29,3","469485,-1,47,7","470202,-1,35,7","471150,-1,42,1","472713,-1,30,1","475947,-1,27,5","476670,-1,2,5","477312,-1,17,5","478262,-1,7,8","479600,-1,13,8","488370,-1,51,5","491954,-1,79,5","497553,-1,14,7","499981,-1,67,7","501051,-1,68,5","504752,-1,40,5","507475,-1,31,2","508605,-1,53,2","510785,-1,69,2","511563,-1,56,2","513603,-1,65,1","515308,-1,77,1","515948,-1,62,1","516943,-1,80,8","517593,-1,57,8","519363,-1,75,2","520054,-1,5,2","521438,-1,3,3","522265,-1,41,3","522835,-1,76,3"]	
.6.5...9.....12...5.493........2.7.3.......84...3.49..6.7.8..4..35.......1....5.8	["23617,-1,28,4","36496,-1,59,5","41418,-1,34,5","43203,-1,17,5","56337,-1,63,8","81714,-1,77,3","82381,-1,60,3","83482,-1,16,3","98161,-1,72,4","187554,-1,19,2","188273,-1,74,2","190243,-1,55,9","193917,-1,71,9","195270,-1,76,9","246634,-1,30,8","307585,0,75,6","308762,0,23,6","309375,0,15,6","312868,0,40,6","314167,0,29,6","316230,0,12,4","317069,0,6,4","319541,0,67,4","320863,0,79,7","325961,0,26,7","333383,0,5,8","334921,0,24,8","343704,0,4,7","359166,0,49,5","359793,0,37,5","385290,0,25,1","386900,0,8,2","389002,0,57,2","394663,0,62,1","395534,0,42,1","398320,0,32,1","399163,0,66,1","407144,0,52,2","407904,0,69,2","430218,1,75,7","434684,1,79,6","435861,1,70,6","437661,1,70,7","461713,1,52,2","463421,1,25,1","482872,1,36,2","515896,2,12,6","516880,2,15,4","517646,2,4,4","521071,2,66,4","527138,2,79,6","529859,2,75,7","531521,2,70,7","533726,2,52,2","534902,2,25,1","540537,2,36,2","573935,2,67,6","576754,2,57,2","577561,2,69,2","579550,2,8,2","582030,2,26,7","582651,2,5,7","583833,2,23,8","584452,2,6,8","585934,2,24,6","588071,2,53,6","593108,2,42,1","593703,2,62,1","604433,-1,23,6","605047,-1,15,6","606152,-1,12,4","606901,-1,6,4","610126,-1,67,4","615046,-1,5,8","616373,-1,24,8","617533,-1,4,7","623712,-1,26,7","628046,-1,25,1","631281,-1,8,2","638321,-1,57,2","652820,-1,42,1","653877,-1,62,1","656125,-1,52,2","656761,-1,69,2","661377,-1,53,6","665408,-1,40,6","666877,-1,29,6","668059,-1,49,5","669606,-1,37,5","673316,-1,36,2","676286,-1,32,1","677567,-1,66,1","682216,-1,75,6","682955,-1,70,6","683867,-1,79,7","684524,-1,68,7","685366,-1,39,7","691369,-1,41,9","692260,-1,27,9","693075,-1,11,9","696583,-1,38,3","697296,-1,0,3","698522,-1,2,1","699304,-1,45,1","707799,-1,10,8","708505,-1,47,8","710356,-1,46,7","711078,-1,9,7"]	
.52........75..16........35..3....4....6.1.......8.7..69.1...2.3....84........97.	["16886,-1,10,3","34451,-1,33,6","41639,-1,8,7","43450,-1,17,4","48096,-1,64,7","58481,-1,7,9","75628,-1,9,8","81416,-1,43,8","82958,-1,28,8","95184,-1,24,2","96140,-1,6,8","97137,-1,21,8","145956,-1,30,7","147192,-1,36,7","265922,-1,31,5","325896,0,40,3","326746,0,53,3","328179,0,60,3","331837,0,70,5","332483,0,42,5","335626,0,52,1","336499,0,27,1","339460,0,4,1","365419,0,62,8","366932,0,74,8","476972,0,5,6","481029,0,3,3","482871,0,77,3","484146,0,59,5","485749,0,72,5","486801,0,47,5","490633,0,73,2","491522,0,45,2","492749,0,32,2","493311,0,13,2","493955,0,66,2","495325,0,44,2","496241,0,35,9","498889,0,38,9","500389,0,18,9","501074,0,14,9","501907,0,67,9","502697,0,48,9","506533,0,50,4","507327,0,37,4","509772,0,0,4","511065,0,22,4","512190,0,75,4","512654,0,56,4","514451,0,65,1","515423,0,80,1","516631,0,71,6","517289,0,76,6","519311,0,58,7","519871,0,23,7","532583,1,40,5","534319,1,40,4","591080,2,80,6","591827,2,67,6","594453,2,5,6","639034,2,62,8","639793,2,74,8","642391,2,60,3","649727,2,70,5","650472,2,42,5","657418,2,71,1","658286,2,52,1","661266,2,27,1","664097,2,73,1","664835,2,20,1","666540,2,4,1","668517,2,3,3","675640,2,19,6","677407,2,47,6","680684,2,0,4","683760,2,56,4","694204,2,18,9","696643,2,38,9","702096,2,72,2","713080,-1,71,6","756148,3,70,1","758279,3,60,5","758815,3,52,5","760454,3,38,5","762503,3,72,5","774183,-1,80,1","775672,-1,52,1","777723,-1,27,1","780814,-1,65,1","781592,-1,19,1","782909,-1,4,1","784589,-1,42,5","785274,-1,70,5","797016,-1,62,8","797708,-1,77,8","799703,-1,60,3","806522,-1,20,6","807639,-1,46,6","809040,-1,5,6","813496,-1,77","815906,-1,76,6","817623,-1,74,8","823808,-1,3,3","824594,-1,77,3","825251,-1,40,3","825852,-1,53,3","849848,-1,18,9","851486,-1,0,4","862531,-1,59,5","863871,-1,72,5","865259,-1,47,5","867419,-1,73,2","868389,-1,45,2","869378,-1,32,2","870115,-1,44,2","870862,-1,13,2","871494,-1,66,2","872632,-1,67,9","873653,-1,14,9","874433,-1,48,9","875915,-1,38,9","876580,-1,35,9","878876,-1,37,4","879597,-1,50,4","880202,-1,22,4","881590,-1,75,4","882542,-1,56,4","886565,-1,58,7","887196,-1,23,7"]	
...7..1841.2.5.9...........3614......4...8.3..........9..6327...5.17...3.........	["11344,-1,4,2","19643,-1,24,3","33145,-1,14,4","35841,-1,76,4","133227,-1,75,8","133963,-1,22,8","136105,-1,10,8","150036,-1,12,3","152284,-1,50,3","159391,-1,33,5","161411,-1,77,5","164584,-1,68,9","180222,-1,35,8","181669,-1,69,8","182931,-1,56,8","183635,-1,45,8","192426,-1,32,7","196375,-1,21,9","204235,-1,34,2","205389,-1,26,2","206509,-1,78,2","207849,-1,63,2","208659,-1,46,2","209826,-1,39,2","211156,-1,25,5","213063,-1,62,5","215285,-1,31,9","218519,-1,1,9","227238,-1,51,4","229811,-1,65,4","230920,-1,18,4","232020,-1,61,4","236359,-1,42,6","237808,-1,49,6","241776,-1,70,6","242542,-1,17,6","243695,-1,16,7","251696,-1,40,1","252434,-1,23,1","255425,-1,5,6","256553,-1,20,6","257513,-1,72,6","264064,-1,55,1","272009,-1,2,4","273293,-1,2,3","273955,-1,73,3","276992,-1,74,7","278018,-1,36,7","278585,-1,19,7","280495,-1,53,7","283826,-1,52,1","284803,-1,80,1","286850,-1,79,9","287528,-1,44,9","288525,-1,47,9","290942,-1,0,5","291629,-1,38,5","292057,-1,48,5"]	
67......93.....472.....18.....91.......4...5...26....1.61..5....8..3....79...6...	["3879,-1,10,1","6747,-1,36,1","15932,-1,19,2","30185,-1,74,3","42020,-1,49,5","42538,-1,28,5","46719,-1,46,4","48125,-1,37,3","63658,-1,13,6","137752,-1,45,9","139133,-1,27,8","143345,-1,42,9","261175,0,70,9","261756,0,58,9","262542,0,14,9","263145,0,20,9","319441,1,44,8","320005,1,50,8","339695,1,32,3","347175,1,29,7","348094,1,38,6","351523,1,51,7","360642,1,52,3","364242,1,7,1","365554,1,25,6","410875,2,11,8","411721,2,20,9","412726,2,14,9","413794,2,58,9","414959,2,70,9","429082,3,63,2","430388,3,65,5","431242,3,54,4","438774,3,18,5","442194,3,6,5","444337,3,7,1","448873,3,3,3","450661,3,12,4","451688,3,12,5","495053,3,66,1","495611,3,78,1","497397,3,21,7","501624,3,76,4","573022,4,54,2","577554,4,5,4","669081,5,18,4","670229,5,65,4","672232,5,63,5","673783,5,54,2","675048,5,5,4","720925,6,26,6","731919,6,38,6","733307,6,29,7","739028,6,35,4","744529,6,32,3","748142,6,62,3","753826,6,80,5","754786,6,6,5","763935,6,44,8","765045,6,50,8","767140,6,71,7","769569,6,41,7","770880,6,40,2","779019,6,7,1","780505,6,25,3","781000,6,3,3","797826,6,5,2","810109,6,51,7","811507,6,52,3","821479,-1,25,6","843254,3,26,3","916037,7,26,5","916865,7,78,5","921223,7,63,5","922898,7,54,2","923877,7,65,4","924577,7,18,4","926917,7,5,4","932374,7,21,3","947173,7,22,7","954914,7,14,9","955987,7,58,9","958004,7,70,9","958748,7,20,9","997968,7,71,6","998676,7,33,6","999472,7,38,6","1000579,7,29,7","1010402,7,34,2","1011131,7,69,2","1018375,7,41,2","1023664,7,50,8","1025204,7,44,8","1029537,7,32,3","1032140,7,62,3","1042870,-1,6,5","1046892,-1,7,1","1049052,-1,26,3","1049843,-1,3,3","1145333,2,18,5","1146460,2,65,5","1148657,2,2,4","1150041,2,22,4","1150909,2,68,4","1151816,2,54,4","1155114,2,63,2","1161417,-1,80,5","1172386,2,21,7","1179053,-1,2,8","1202980,4,4,2","1204490,4,41,2","1235926,1,60,3","1281787,1,12,8","1284599,1,21,5","1285146,1,11,5","1285928,1,63,5","1287111,1,54,2","1299009,1,22,7","1299551,1,41,7","1301230,1,57,7","1301921,1,71,7","1303636,1,65,4","1304495,1,18,4","1305614,1,20,9","1306379,1,14,9","1307992,1,58,9","1308641,1,70,9","1313180,1,76,4","1325325,-1,52,8","1334397,-1,62,8","1371609,3,20,4","1372407,3,11,9","1373708,3,22,9","1375066,3,68,9","1376437,3,61,9","1388523,3,58,5","1389545,3,58,7","1404410,3,70,4","1405106,3,35,4","1412154,3,60,3","1418567,3,34,3","1419251,3,50,3","1423660,3,14,8","1424223,3,40,8","1425631,3,75,8","1431113,3,41,2","1431630,3,4,2","1432610,3,5,4","1437661,3,32,7","1438134,3,38,7","1439710,3,29,6","1440484,3,44,6","1441110,3,69,6","1442536,3,71,7","1443257,3,51,7","1444443,3,33,2","1445271,3,79,2","1445992,3,57,2","1462395,4,35,4","1495184,4,40,8","1497097,4,75,8","1497961,4,14,8","1499005,4,22,9","1501285,4,68,9","1501856,4,61,9","1503077,4,60,3","1503878,4,34,3","1504584,4,50,3","1505595,4,32,7","1506124,4,38,7","1508178,4,29,6","1509563,4,44,6","1510447,4,69,6","1512667,4,51,7","1514588,4,71,7","1516142,4,21,7","1519892,4,78,1","1520433,4,66,1","1522974,4,33,2","1527957,4,76,2","1530202,-1,63,2","1531735,-1,65,5","1532497,-1,18,5","1533043,-1,12,5","1534594,-1,54,4","1536507,-1,20,4","1542120,-1,11,9","1542762,-1,22,9","1543405,-1,68,9","1543945,-1,61,9","1548545,-1,14,8","1549663,-1,40,8","1550995,-1,75,8","1553562,-1,21,7","1555001,-1,58,7","1563106,-1,4,2","1564129,-1,57,2","1566828,-1,5,4","1567945,-1,76,4","1568725,-1,60,4","1572026,-1,60","1578331,-1,66,1","1578962,-1,78,1","1581163,-1,79,2","1581849,-1,33,2","1582620,-1,41,2","1587078,-1,60,3","1587662,-1,34,3","1588343,-1,50,3","1589242,-1,32,7","1589953,-1,38,7","1590575,-1,51,7","1591178,-1,71,7","1592442,-1,29,6","1593107,-1,44,6","1593882,-1,69,6","1594752,-1,70,4","1596176,-1,35,4"]	
..7..4.....138...5........61......6.623...89..7......321..7....4....69.....59.2..	["7708,-1,20,2","21570,-1,57,4","43136,-1,60,6","45404,-1,74,6","48172,-1,10,6","54673,-1,72,7","70160,-1,8,9","73464,-1,56,9","97788,-1,61,5","101326,-1,59,3","103609,-1,31,3","116659,-1,62,8","133811,-1,35,2","160081,-1,19,4","172448,-1,28,9","277198,-1,9,9","364796,-1,40,4","367419,-1,41,5","385634,-1,80,4","406202,-1,39,1","410030,-1,44,7","414420,-1,70,7","416216,-1,71,1","418173,-1,77,1","424033,-1,3,6","424634,-1,49,6","430165,-1,66,8","431735,-1,67,2","433061,-1,14,2","434376,-1,7,2","440162,-1,79,3","441173,-1,64,3","443055,-1,65,5","444704,-1,45,5","445653,-1,1,5","447661,-1,22,5","449069,-1,4,1","456704,-1,73,8","460856,-1,25,8","462106,-1,0,8","463444,-1,18,3","464148,-1,6,3","468558,-1,24,1","469224,-1,52,1","474353,-1,16,4","476297,-1,15,7","492301,-1,33,5","493341,-1,51,4","494388,-1,29,4","495567,-1,47,8","496319,-1,32,8","500126,-1,30,7","500928,-1,23,7","502297,-1,21,8","503433,-1,21,9","504080,-1,50,9","505881,-1,48,2"]	
..912...5.....6.478....51..2...9....7..6...3..14...2.9..5..9..3.6..5....34...79..	["12554,-1,41,2","28809,-1,0,4","41274,-1,79,5","52672,-1,20,6","53274,-1,45,6","63272,-1,1,7","64607,-1,65,7","77205,-1,63,8","79759,-1,63,9","84089,-1,12,9","86077,-1,25,9","90203,-1,37,9","102623,-1,28,5","103189,-1,9,5","108062,-1,48,5","110285,-1,42,5","111474,-1,54,1","120074,-1,26,2","133538,-1,29,3","176005,-1,38,7","177078,-1,38,8","177589,-1,55,8","181876,-1,74,2","186480,-1,10,2","188893,-1,19,3","193546,-1,11,1","220972,-1,66,3","279377,-1,57,2","280902,-1,70,2","317350,-1,75,8","341889,-1,34,1","343603,-1,40,1","345184,-1,68,1","346032,-1,80,1","349068,-1,76,6","352434,-1,35,6","356052,-1,58,4","356861,-1,21,4","358072,-1,32,4","358830,-1,44,4","361039,-1,69,4","363459,-1,22,7","364139,-1,30,7","365089,-1,52,7","365587,-1,60,7","370096,-1,71,8","370844,-1,33,8","374529,-1,7,8","375212,-1,13,8","375777,-1,50,8","376877,-1,49,3","377482,-1,5,3","378098,-1,15,3","380807,-1,6,6","381367,-1,61,6"]	
..65.....5....423....8..4...4.6...1..7.....5..2...9.7...9..8.4..549....8.....27..	["9360,-1,39,2","10911,-1,35,2","12927,-1,70,2","13788,-1,54,2","14678,-1,20,2","15689,-1,4,2","21271,-1,0,4","29779,-1,26,5","31197,-1,60,5","33602,-1,76,5","35229,-1,32,5","36602,-1,47,5","44081,-1,31,7","46384,-1,63,7","47160,-1,57,7","51997,-1,11,7","52812,-1,8,7","54484,-1,23,7","60290,-1,7,8","61383,-1,10,8","98703,-1,75,4","126531,-1,68,6","140879,-1,5,3","143640,-1,12,1","145244,-1,6,1","149586,-1,41,1","150914,-1,45,1","151769,-1,19,1","152902,-1,74,1","154165,-1,62,1","154864,-1,67,1","155796,-1,58,2","156853,-1,58,3","157497,-1,69,3","161146,-1,18,3","162038,-1,73,3","163923,-1,48,3","165781,-1,44,3","166604,-1,29,3","169723,-1,1,9","182554,-1,55,6","184653,-1,72,8","185860,-1,38,8","186718,-1,49,8","187301,-1,33,8","189657,-1,40,4","191646,-1,53,4","192586,-1,42,9","193343,-1,27,9","196184,-1,36,6","197361,-1,51,6","201991,-1,79,6","202611,-1,17,6","203239,-1,22,6","203967,-1,13,9","204500,-1,25,9","205108,-1,80,9"]	
.5..2.....28...3..1...9...6.315..8............451.87..4...5.....13...29..8..3..5.	["5593,-1,13,1","10444,-1,25,2","16862,-1,0,3","27330,-1,63,5","44632,-1,36,8","47316,-1,67,8","51254,-1,21,8","67607,-1,49,6","155168,-1,52,3","156826,-1,62,3","184712,-1,20,4","187547,-1,19,7","214328,-1,23,3","215931,-1,39,3","251092,-1,14,5","251677,-1,24,5","252927,-1,44,5","263837,-1,61,8","265882,-1,8,8","347161,-1,80,1","347814,-1,59,1","351737,-1,71,7","356700,-1,77,7","358834,-1,56,7","360251,-1,27,7","361148,-1,40,7","362106,-1,31,4","365100,-1,43,4","366540,-1,78,4","368761,-1,17,4","377064,-1,6,9","377763,-1,9,9","381668,-1,32,9","383535,-1,53,9","385814,-1,41,2","394295,-1,57,2","395330,-1,75,9","395890,-1,55,9","396381,-1,38,9","398681,-1,45,2","400321,-1,35,2","404460,-1,37,6","405153,-1,2,6","406070,-1,12,6","406990,-1,68,6","408730,-1,72,6","411195,-1,74,2","413795,-1,66,4","414572,-1,5,4","418808,-1,60,6","420268,-1,34,6","422516,-1,42,1","423037,-1,7,1","427433,-1,16,7","428012,-1,3,7"]	
67.....1.1...........54.86.....5.6...23......8.1..47.....69..3...9.7.....4.2.....	["2041,-1,23,1","26825,-1,66,4","27851,-1,76,1","58923,-1,46,6","60193,-1,74,6","62060,-1,71,6","72106,-1,26,7","73177,-1,79,7","98335,-1,20,2","255392,0,80,9","257611,0,77,8","259422,0,68,3","260254,0,72,3","260915,0,19,3","262425,0,18,9","263243,0,28,9","281275,0,59,5","281975,0,78,5","284421,0,36,5","285016,0,64,5","291264,0,10,8","292115,0,56,8","301002,0,54,7","301543,0,29,7","303808,0,27,4","308297,0,55,1","309883,0,69,1","314642,0,63,2","323718,0,70,8","363604,0,53,3","365673,0,30,3","369352,0,52,5","378337,0,48,9","384170,0,49,2","391410,0,39,1","392115,0,35,1","393189,0,44,8","401192,-1,78,9","462037,1,80,5","464149,1,77,8","465039,1,68,3","466138,1,72,3","470491,1,19,3","471993,1,18,9","472673,1,28,9","478571,1,36,5","482364,-1,36,5","490273,-1,72,3","490907,-1,19,3","491725,-1,18,9","492350,-1,28,9","495580,-1,27,4","496850,-1,29,7","498034,-1,54,7","504306,-1,63,2","525506,-1,69,1","526910,-1,55,1","544124,-1,68,3","578090,-1,60,2","578963,-1,42,4","579958,-1,62,4","580744,-1,16,4","582187,-1,2,4","583722,-1,6,5","584802,-1,15,3","685549,2,80,8","686644,2,59,8","688002,2,64,8","688818,2,11,8","724806,2,70,5","725398,2,53,5","727619,2,35,2","730812,2,35,3","734643,2,44,1","737018,2,30,1","751022,2,34,8","752823,2,52,2","753595,2,32,2","754400,2,13,2","756676,2,8,2","758125,2,16,2","758876,2,16,9","759890,2,16,2","761167,2,16","762261,2,17,9","763802,2,5,9","767171,2,43,9","767892,2,48,9","770945,2,49,3","772194,2,3,3","774759,2,14,6","775321,2,40,6","776818,2,12,7","777857,2,41,7","782477,3,70,8","784755,3,80,5","785311,3,52,5","789516,3,34,2","790810,3,49,2","794775,3,43,9","795339,3,48,9","798646,3,12,7","799153,3,41,7","800018,3,13,6","800781,3,39,6","804779,3,30,3","805395,3,53,3","810335,-1,80,8","811740,-1,59,8","812541,-1,64,8","813472,-1,11,8","815080,-1,56,5","815691,-1,77,5","816264,-1,70,5","816777,-1,53,5","819558,-1,35,3","822191,-1,44,1","823081,-1,30,1","827783,-1,34,8","829285,-1,52,2","829916,-1,32,2","830826,-1,13,2","831500,-1,8,2","832321,-1,17,9","832990,-1,5,9","834921,-1,43,9","836174,-1,48,9","839908,-1,14,6","840619,-1,40,6","842859,-1,39,8","843672,-1,4,8","846582,-1,10,5","848367,-1,12,7","851612,-1,41,7","852482,-1,49,3","853028,-1,3,3"]	
...8651.....3.....7....45.28.....25.......4..1.96....75632.....4...........1..8..	["26379,-1,30,4","27274,-1,46,4","39567,-1,49,5","40749,-1,66,5","41728,-1,80,5","56466,-1,7,7","59210,-1,22,1","60511,-1,21,9","67848,-1,39,7","91380,-1,70,2","148183,-1,50,2","148794,-1,13,2","149766,-1,14,7","160952,-1,52,8","161964,-1,17,8","168913,-1,51,3","256876,-1,40,8","258949,-1,59,8","265199,-1,31,3","267438,-1,68,9","270213,-1,77,3","271567,-1,71,3","272467,-1,25,3","284740,-1,20,6","285734,-1,36,6","287104,-1,35,6","313137,-1,35","313418,-1,36","313669,-1,20","313911,-1,25","314184,-1,71","314429,-1,77","314710,-1,68","314930,-1,31","315192,-1,59","315997,-1,40","357482,0,8,3","361991,0,19,3","363127,0,36,3","366363,0,79,3","374735,0,9,6","375597,0,25,6","380652,0,69,6","381821,0,77,6","385794,0,60,7","386376,0,67,7","390916,0,68,3","391784,0,31,3","397391,0,71,9","398726,0,43,9","399261,0,15,9","405038,0,32,9","407716,0,58,9","409323,0,76,4","411184,0,16,4","411833,0,62,4","415128,0,61,1","417413,0,35,1","418083,0,41,1","419778,0,40,9","420732,0,59,9","422873,0,40,8","423751,0,59,8","430234,0,44,6","430879,0,29,6","450824,0,28,7","451495,0,74,7","463758,0,20,8","464548,0,64,8","465826,0,65,1","467112,0,10,1","467960,0,11,5","468548,0,37,5","469647,0,38,2","473453,0,2,4","477377,1,25,3","481086,1,71,3","494070,1,20,6","496413,1,19,8","497314,1,65,8","498420,1,64,1","499001,1,11,1","499975,1,10,5","500758,1,38,5","523088,1,2,4","524257,1,16,4","526768,1,62,4","527676,1,76,4","534851,1,61,1","541156,1,15,6","544517,1,79,6","545397,1,68,6","549625,1,36,6","551895,1,35,6","554563,1,44,1","556398,1,32,1","557868,1,43,9","559546,1,8,9","561608,1,9,9","568130,1,37,2","568778,1,0,2","569600,1,74,2","583168,-1,8,3","585806,-1,79,3","596293,-1,25,6","599407,-1,69,6","601512,-1,77,6","602951,-1,60,7","604768,-1,67,7","608383,-1,76,4","611075,-1,16,4","611830,-1,62,4","613839,-1,2,4","617332,-1,15,9","628277,-1,68,3","636081,-1,59,1","638282,-1,71,1","638902,-1,43,1","639474,-1,32,1","643787,-1,61,9","648879,-1,61","649219,-1,32","649507,-1,43","651145,-1,71","651762,-1,59","661643,-1,71,9","662225,-1,43,9","667478,-1,61,1","677925,-1,19,3","678709,-1,36,3","681253,-1,31,3","682393,-1,32,9","683216,-1,58,9","684228,-1,59,8","685247,-1,40,8","691721,-1,41,1","692815,-1,35,1","697160,-1,44,6","698541,-1,29,6","700342,-1,9,6","705000,-1,28,7","705708,-1,74,7","714899,-1,20,8","715421,-1,64,8","716483,-1,65,1","716947,-1,10,1","717949,-1,11,5","718434,-1,37,5","719435,-1,38,2","720639,-1,72,2","721260,-1,1,2","722189,-1,73,9","722835,-1,0,9"]	
5.8..7..673..28......9....38.....34.21...5......4..5..1......2...9.6..84.........	["11799,-1,79,3","18665,-1,38,3","19986,-1,38,4","60307,-1,24,8","70234,-1,1,9","74642,-1,45,9","77800,-1,47,3","79239,-1,63,3","84179,-1,59,3","129771,-1,6,2","159654,-1,4,4","161132,-1,15,4","167521,-1,77,4","168971,-1,55,4","169740,-1,18,4","171629,-1,72,6","173436,-1,60,6","190857,-1,3,3","192402,-1,40,3","193757,-1,7,1","203424,-1,44,8","204441,-1,49,8","223138,-1,32,9","258323,-1,25,7","262834,-1,16,5","265431,-1,17,9","266921,-1,78,9","268341,-1,58,9","271918,-1,43,9","273012,-1,52,6","275789,-1,39,6","277123,-1,23,6","277951,-1,11,6","279643,-1,28,6","280908,-1,20,1","281650,-1,12,1","285924,-1,69,1","287448,-1,76,1","288143,-1,50,1","288837,-1,35,1","290466,-1,53,2","293907,-1,30,2","295126,-1,68,2","296474,-1,19,2","297441,-1,74,2","298731,-1,42,7","302052,-1,31,7","303962,-1,46,7","305163,-1,56,7","306369,-1,80,7","307302,-1,66,7","309632,-1,62,5","310640,-1,75,5","311486,-1,64,5","312624,-1,22,5","313568,-1,29,5","315520,-1,73,8","316174,-1,57,8"]	
4....2.......1.6...8.6..9..1...9.7...7.8.5.3...3........6..715...7.5....8..2....7	["6794,-1,44,1","40379,-1,1,6","68032,-1,29,8","286346,0,68,8","287431,0,62,8","290599,0,4,8","292234,0,16,8","293364,0,51,8","386742,0,6,5","388247,0,8,3","438284,1,58,8","439153,1,14,8","480710,1,48,7","505621,1,50,1","507244,1,66,1","508654,1,73,1","647016,2,40,2","648440,2,36,6","657033,2,38,9","663131,2,42,4","666344,2,74,4","688785,2,3,9","707742,2,73,5","709877,2,45,5","711493,2,35,5","712045,2,6,5","717399,2,12,5","717955,2,20,5","719129,2,11,2","725479,2,2,1","726227,2,25,1","730507,2,64,1","731345,2,77,1","732130,2,48,1","733311,2,49,7","737749,-1,49,2","738833,-1,48,7","740809,-1,50,1","742467,-1,66,1","772214,-1,73,1","773530,-1,74,5","867652,0,22,7","868357,0,9,7","869105,0,7,7","870499,0,25,1","871091,0,2,1","876897,0,12,5","879111,0,18,5","911926,0,3,9","913952,0,77,9","934589,0,76,6","936083,0,32,6","944670,0,36,6","945902,0,38,9","947928,0,10,9","950611,0,54,9","967439,-1,38,4","970871,-1,36,9","979783,-1,45,6","981932,-1,40,6","989601,-1,28,2","990849,-1,42,2","997182,-1,46,5","1021828,-1,35,5","1022551,-1,6,5","1024807,-1,12,5","1026047,-1,18,5","1027367,-1,9,7","1041045,-1,10,3","1110598,-1,34,6","1112280,-1,71,6","1113565,-1,77,6","1120088,-1,79,9","1120895,-1,53,9","1185197,-1,58,8","1191285,-1,14,8","1195837,-1,8,8","1200768,-1,26,3","1211015,-1,20,2","1229448,-1,2,1","1230054,-1,25,1","1231380,-1,7,7","1231987,-1,22,7","1233348,-1,11,4","1236032,-1,11,9","1237484,-1,3,9","1238291,-1,68,9","1239410,-1,55,9","1240786,-1,23,4","1242645,-1,30,4","1243687,-1,76,4","1250661,-1,64,4","1252135,-1,62,4","1252834,-1,16,4","1253445,-1,51,4","1255819,-1,52,8","1256538,-1,69,8","1257580,-1,78,3","1259282,-1,57,3","1260694,-1,32,3","1261447,-1,4,3","1262557,-1,63,3","1263551,-1,54,2","1265780,-1,17,2","1266478,-1,70,2"]	
165.9.7..3.......4...2.8.............79.1.3..4.......8.........7..5.4..6.8.7.2.1.	["19948,-1,3,4","23199,-1,31,4","24284,-1,43,4","28430,-1,49,2","56395,-1,11,8","57640,-1,10,2","64142,-1,7,8","78948,-1,20,7","80211,-1,13,7","85028,-1,19,4","92565,-1,18,9","98715,-1,64,9","123948,-1,5,3","143775,-1,22,5","233636,-1,65,1","243685,-1,8,2","246886,-1,36,2","249049,-1,56,2","263565,-1,74,4","264862,-1,60,4","266350,-1,55,3","286869,-1,27,8","288694,-1,39,8","298785,-1,41,6","300475,-1,44,5","339435,-1,59,9","340390,-1,57,1","341165,-1,14,1","342400,-1,12,6","391686,-1,69,8","392215,-1,58,8","394424,-1,76,6","395002,-1,54,6","396008,-1,72,5","396728,-1,61,5","397957,-1,15,5","399600,-1,16,9","404433,-1,67,3","406431,-1,80,3","407186,-1,25,3","408818,-1,24,6","410277,-1,26,1","414218,-1,78,9","414993,-1,35,9","417037,-1,48,9","418288,-1,30,3","420009,-1,47,3","422885,-1,29,6","423586,-1,52,6","428174,-1,70,2","428665,-1,33,2","430181,-1,62,7","430835,-1,34,7","431691,-1,50,7","433930,-1,32,5","435098,-1,46,5","436725,-1,28,1","437331,-1,51,1"]	
