.8..1....2....46....4..31...794....28........62.....8...59.........57....6..8...5	["15898,-1,58,4","19202,-1,37,4","26702,-1,27,5","34402,-1,2,6","45333,-1,32,8","49320,-1,65,8","51293,-1,60,8","61533,-1,10,1","71126,-1,34,1","82291,-1,31,6","83890,-1,21,6","85660,-1,59,6","90386,-1,33,3","99140,-1,0,3","114862,-1,19,5","125899,-1,18,9","127362,-1,64,9","135868,-1,11,7","159283,-1,12,8","159954,-1,26,8","173311,-1,74,2","173903,-1,66,2","174620,-1,61,2","175215,-1,6,2","176411,-1,22,2","177932,-1,41,2","180563,-1,3,7","181157,-1,25,7","193332,-1,5,5","197951,-1,16,5","201296,-1,13,9","203625,-1,50,9","208614,-1,17,3","213636,-1,75,3","214834,-1,70,3","217613,-1,55,3","220783,-1,77,1","302562,-1,71,6","303512,-1,43,6","323782,-1,62,1","324748,-1,63,1","325798,-1,72,4","326640,-1,69,4","327602,-1,53,4","328644,-1,7,4","329587,-1,8,9","330676,-1,42,9","331316,-1,79,9","333086,-1,54,7","333759,-1,78,7","334602,-1,44,7","335876,-1,49,7","338516,-1,40,3","339123,-1,47,3","340343,-1,38,1","340875,-1,48,1","341613,-1,39,5","342128,-1,51,5"]	
...4...3.....3.59.5...2....8......6...5.....3....761..68......2.9.2...1...2.914..	["4209,-1,56,1","7478,-1,6,2","31569,-1,73,5","38463,-1,37,6","55245,-1,60,9","77932,-1,69,3","78916,-1,72,3","122702,-1,24,6","133795,-1,42,8","135457,-1,48,8","143965,-1,33,7","145582,-1,36,7","146192,-1,65,7","151194,-1,63,4","314678,0,71,5","316573,0,52,5","320354,0,80,6","321646,0,67,6","322827,0,12,6","323312,0,2,6","334448,0,79,8","334966,0,68,8","336351,0,4,8","352816,0,61,7","353613,0,75,7","362576,-1,28,1","366077,-1,43,1","367104,-1,43,2","368736,-1,32,2","421865,0,21,1","427337,0,40,1","434334,-1,30,3","435098,-1,59,3","439735,-1,58,4","440375,-1,41,4","447421,-1,39,9","454034,-1,40,1","461406,-1,31,5","534113,-1,5,5","535297,-1,57,5","536386,-1,71,5","538962,-1,52,5","540745,-1,80,6","542161,-1,67,6","543545,-1,12,6","544294,-1,2,6","549794,-1,75,7","550510,-1,61,7","554111,-1,79,8","554659,-1,68,8","562392,-1,4,8","564852,-1,21,1","571280,-1,23,9","573175,-1,0,9","576366,-1,14,7","581877,-1,9,1","583010,-1,8,1","584446,-1,10,2","585241,-1,45,2","607274,-1,1,7","608751,-1,26,7","612948,-1,25,4","613619,-1,11,4","615048,-1,46,4","615672,-1,35,4","616754,-1,53,9","618185,-1,29,9","623018,-1,17,8","624215,-1,20,8","627714,-1,19,3","628322,-1,47,3"]	
...1.9.......2.4..6.1...8.75....8..28.......39..3.4..8..35.6.....8.3.1.....7.....	["3637,-1,17,1","22667,-1,28,3","59825,-1,14,6","60727,-1,14,7","69815,-1,23,3","79602,-1,22,5","80658,-1,21,4","120552,-1,12,8","121582,-1,4,6","124980,-1,16,6","125974,-1,25,9","129444,-1,9,3","155515,-1,8,5","163703,-1,19,2","167393,-1,47,2","185708,-1,41,5","189319,-1,77,1","193197,-1,39,2","193775,-1,68,2","200510,-1,54,1","211581,-1,66,9","221072,-1,30,6","245518,-1,72,2","407578,0,63,4","414028,0,71,6","434713,0,0,7","476280,1,58,4","478724,1,62,9","483821,1,76,8","484848,1,61,8","485744,1,60,2","486353,1,7,2","487173,1,6,3","488449,1,79,3","496835,1,70,7","497459,1,55,7","498842,1,0,7","504123,1,63,4","505445,1,80,4","507863,1,71,6","517885,1,78,5","518586,1,52,5","519754,1,64,5","521772,1,11,5","523964,1,10,9","526942,1,74,9","531161,1,73,6","532436,1,38,6","533742,1,51,6","545940,-1,1,8","557365,1,2,4","559090,1,37,4","560224,1,34,4","562776,1,43,1","564174,1,46,1","564705,1,31,1","567348,1,40,9","567846,1,33,9","574917,2,58,8","576655,2,79,8","584338,2,78,3","585023,2,7,3","585860,2,6,1","586862,2,6,2","588787,2,61,2","596760,2,70,5","599691,2,51,5","607918,2,60,7","619355,2,42,6","620180,2,46,6","622694,2,74,6","623504,2,71,6","630689,2,76,4","631360,2,62,4","636067,2,80,9","636862,2,55,9","637704,2,11,9","638603,2,10,5","644003,-1,76,8","644960,-1,58,4","648895,-1,61,8","650201,-1,60,2","650779,-1,7,2","652034,-1,6,3","652878,-1,79,3","656939,-1,70,7","658269,-1,78,5","659607,-1,64,5","660694,-1,11,5","663344,-1,52,5","665127,-1,10,9","666140,-1,74,9","666840,-1,62,9","673688,-1,55,7","675349,-1,0,7","678028,-1,2,4","678824,-1,63,4","679682,-1,80,4","681248,-1,71,6","682989,-1,73,6","684297,-1,38,6","684984,-1,51,6","690532,-1,29,7","691434,-1,42,7","692026,-1,49,7","702549,-1,33,9","703901,-1,40,9","704841,-1,31,1","705527,-1,43,1","706072,-1,46,1","708406,-1,37,4","709046,-1,34,4"]	
..7.....32...8..54...6...8....1..7..31..7..48..6..9....3...4...72..5....6.4..38..	["18275,-1,69,4","20794,-1,70,3","21973,-1,51,3","22721,-1,31,3","24629,-1,12,3","25640,-1,20,3","40482,-1,46,7","42515,-1,26,7","43030,-1,14,7","114485,-1,58,6","115466,-1,71,6","209750,0,73,9","211868,0,80,5","212492,0,42,5","225836,0,66,9","238141,0,38,9","247655,0,15,9","267122,0,11,1","270209,0,54,1","272831,0,79,1","274833,0,53,1","277905,0,68,1","282028,0,57,8","282545,0,65,8","285984,0,56,5","291240,0,32,8","294512,0,45,8","295525,0,1,8","299913,0,48,5","308540,0,29,2","310015,0,52,2","313690,0,62,2","321406,0,34,6","323085,0,6,6","324824,0,10,6","329320,0,41,6","332215,0,39,2","333212,0,76,2","335710,0,24,2","336242,0,5,2","338531,0,49,4","340644,0,3,4","349300,0,23,5","350109,0,0,5","351537,0,28,5","352459,0,27,4","356180,0,19,4","359822,0,18,9","361528,0,4,9","365106,0,75,7","365885,0,61,7","368827,0,60,9","386948,-1,73,5","522444,1,0,8","524289,1,28,8","525503,1,48,8","526622,1,68,8","527463,1,56,8","540338,1,49,4","542184,1,3,4","546373,1,27,4","547136,1,19,4","562016,1,18,5","563642,1,11,1","564343,1,54,1","565567,1,65,9","566562,1,45,9","571222,-1,1,8","574843,-1,10,6","668280,-1,42,9","668907,-1,7,9","671110,-1,11,9","672169,-1,54,9","672917,-1,28,9","675555,-1,80,9","676984,-1,66,9","677964,-1,22,9","682110,-1,27,4","682717,-1,19,4","683628,-1,45,8","685954,-1,32,8","687784,-1,57,8","688330,-1,65,8","689100,-1,56,1","689987,-1,79,1","690501,-1,68,1","691403,-1,4,1","692181,-1,18,1","692774,-1,15,1","694157,-1,53,1","696940,-1,6,6","698677,-1,34,6","699331,-1,41,6","701201,-1,0,5","701934,-1,23,5","705499,-1,35,5","706169,-1,60,5","706825,-1,38,5","708237,-1,48,5","709116,-1,29,2","711118,-1,24,2","713831,-1,52,2","714285,-1,62,2","716566,-1,39,2","717129,-1,76,2","717707,-1,5,2","719619,-1,3,4","720305,-1,49,4","723010,-1,61,7","723586,-1,75,7"]	
31...8..6.4....5..7..5.3........7932...4.5......2...6...3...2....2....9..7..5....	["9461,-1,77,2","25423,-1,17,3","35171,-1,2,5","38319,-1,53,5","43481,-1,61,5","50157,-1,51,4","68027,-1,47,7","80062,-1,26,9","261548,0,49,3","262436,0,37,3","263472,0,36,1","264700,0,36,2","266069,0,19,2","303513,-1,3,9","305650,-1,6,7","316703,-1,43,7","336244,-1,36,1","337217,-1,36,2","337935,-1,19,2","402528,-1,38,6","406096,-1,9,6","408468,-1,22,6","409386,-1,30,6","412302,-1,78,6","414486,-1,69,3","415744,-1,75,3","421290,-1,11,9","423291,-1,72,9","425138,-1,20,8","425887,-1,16,8","427470,-1,42,8","428460,-1,44,1","429271,-1,79,1","431597,-1,24,1","435210,-1,29,1","446714,-1,74,4","447524,-1,27,4","451277,-1,80,8","470735,-1,31,8","477768,-1,28,5","479089,-1,63,5","482267,-1,45,8","485257,-1,54,1","490877,-1,4,4","491470,-1,25,4","492320,-1,7,2","493701,-1,13,2","498209,-1,12,7","504282,-1,14,1","505262,-1,49,1","506305,-1,66,1","508629,-1,40,3","509330,-1,46,3","510147,-1,37,9","510773,-1,50,9","511241,-1,58,9","513114,-1,67,7","513675,-1,62,7","514478,-1,71,4","517828,-1,59,4","522099,-1,68,6","522877,-1,55,6","523711,-1,64,8","524273,-1,57,8"]	
1..2.65.4.37..48............2.....93.........74.....2....9.8....8.4..2..4..6.29.5	["8084,-1,40,2","21239,-1,20,4","23862,-1,31,4","28646,-1,43,5","30782,-1,42,4","31685,-1,61,4","40344,-1,49,6","52219,-1,79,8","107751,-1,56,2","167774,-1,53,8","168723,-1,51,1","332999,-1,2,8","335992,-1,22,8","341076,-1,1,9","470263,-1,13,9","471182,-1,26,9","472032,-1,17,2","472922,-1,18,2","511465,0,44,6","521402,0,33,7","538093,0,33","538252,0,44","574841,0,4,3","575760,0,68,3","576120,0,60,3","577674,0,74,3","580808,0,36,3","582082,0,48,3","591903,0,25,3","594870,0,16,1","603430,0,7,7","605137,0,33,7","613063,0,24,6","613642,0,44,6","614283,0,70,6","617322,0,9,6","618053,0,55,6","619173,0,29,6","624247,0,27,9","625262,0,27,8","628146,0,39,8","639009,0,19,5","639542,0,12,5","644643,0,47,5","646133,0,32,5","651163,0,30,1","651771,0,23,1","658232,0,21,7","659211,0,41,7","661135,0,73,7","665050,0,65,1","665673,0,62,1","666685,0,76,1","667645,0,71,7","668332,0,58,7","672619,0,67,5","673244,0,54,5","677348,0,63,9","677923,0,38,9","679390,0,37,1","683374,1,4,7","684139,1,68,7","689022,1,73,7","697606,-1,73,7","700941,1,73","717077,1,25,7","719974,1,16,1","722606,1,7,3","731099,-1,24,6","731724,-1,44,6","732208,-1,70,6","733413,-1,60,3","743045,-1,29,6","770940,-1,9,6","773686,-1,55,6","775001,-1,19,5","775701,-1,12,5","785549,-1,16,1","790148,-1,33,7","804291,-1,37,1","834329,1,62,7","835738,1,71,1","838067,1,74,1","838848,1,58,1","846661,1,76,3","849758,1,67,5","850820,1,54,5","851926,1,47,5","853975,1,32,5","860141,1,30,1","860718,1,23,1","862969,1,21,3","865079,1,50,3","873135,-1,4,3","876836,-1,68,3","877648,-1,74,3","879107,-1,36,3","880430,-1,48,3","884484,-1,65,1","885231,-1,62,1","885826,-1,76,1","886693,-1,71,7","888185,-1,58,7","891146,-1,7,7","893884,-1,25,3","897597,-1,67,5","898222,-1,54,5","899197,-1,63,9","902882,-1,27,8","904820,-1,39,8","907407,-1,41,7","907860,-1,21,7","908693,-1,23,1","909240,-1,30,1","912320,-1,47,5","913377,-1,32,5","914072,-1,50,9","914619,-1,38,9"]	
.4.3.5...8.......3.5.....8..6.1.3.9...7...4...3.4.2.5.3.69.78.29...........6.4...	["9355,-1,20,3","12395,-1,43,3","18497,-1,65,4","19371,-1,61,4","20569,-1,26,4","21786,-1,13,4","24485,-1,27,4","31391,-1,15,5","37173,-1,71,5","38121,-1,58,5","39039,-1,39,5","40158,-1,29,5","40985,-1,72,5","64597,-1,4,8","65255,-1,41,8","65833,-1,66,8","69959,-1,47,8","71298,-1,35,8","72946,-1,73,8","78166,-1,37,9","79752,-1,49,9","91701,-1,40,6","93081,-1,31,7","96262,-1,64,7","102114,-1,74,2","103329,-1,67,2","105888,-1,33,2","109208,-1,10,2","110575,-1,7,2","112113,-1,21,2","113458,-1,55,1","119418,-1,12,7","124209,-1,79,7","130153,-1,76,3","131101,-1,69,3","132073,-1,68,1","133764,-1,22,1","140568,-1,16,1","142896,-1,2,1","151169,-1,11,9","153048,-1,23,9","160432,-1,70,6","167753,-1,36,2","168679,-1,45,1","169552,-1,44,1","173695,-1,78,1","174545,-1,80,9","176052,-1,6,9","179905,-1,14,6","184307,-1,0,6","184823,-1,24,6","185352,-1,53,6","186060,-1,51,7","186652,-1,8,7","187307,-1,18,7"]	
....5..6......6....35.2.1..58.....2.9.4...6.3.2.....84..9...31...31.5..9.1.4.....	["3901,-1,35,1","60149,-1,37,7","71737,-1,43,5","74919,-1,55,5","80299,-1,48,5","86702,-1,16,3","92282,-1,45,3","98816,-1,47,1","107896,-1,29,6","109851,-1,49,6","115601,-1,18,6","116350,-1,64,6","118755,-1,57,6","119720,-1,80,6","127078,-1,25,9","145510,-1,70,4","148407,-1,79,7","175071,-1,54,4","178591,-1,23,4","179741,-1,31,4","187090,-1,76,3","207599,-1,39,2","233062,-1,77,9","235097,-1,30,9","235660,-1,51,9","237356,-1,13,9","239297,-1,1,9","240909,-1,33,7","241735,-1,50,7","243942,-1,63,7","244880,-1,58,7","253289,-1,5,1","254752,-1,9,1","255594,-1,40,1","257112,-1,41,8","258529,-1,67,8","260208,-1,62,8","262505,-1,21,8","268950,-1,32,3","270130,-1,3,3","273413,-1,12,7","275849,-1,2,7","276475,-1,26,7","283583,-1,59,2","285073,-1,69,2","290756,-1,78,5","292340,-1,17,5","302515,-1,10,4","303823,-1,6,4","305775,-1,8,2","307238,-1,11,2","307862,-1,72,2","309010,-1,74,8","309741,-1,0,8","310349,-1,15,8"]	
.3..1....24.....3.7.......647.3.6..9...9.7....2...4..5........361.....74.9..7.1..	["5016,-1,48,1","5764,-1,36,1","8201,-1,34,1","8717,-1,17,1","10254,-1,20,1","12860,-1,59,1","34242,-1,49,8","50867,-1,37,6","60477,-1,56,7","64942,-1,51,7","65816,-1,8,7","67757,-1,12,7","102338,-1,42,3","119827,-1,43,4","123023,-1,74,4","127763,-1,65,2","149047,-1,47,3","150307,-1,45,9","152475,-1,72,3","203521,-1,52,6","204828,-1,60,6","205732,-1,75,6","206481,-1,13,6","207120,-1,2,6","207959,-1,11,9","419490,0,57,4","421371,0,22,4","422490,0,6,4","424956,0,77,2","426091,0,61,2","428078,0,44,2","429708,0,24,2","432731,0,3,2","433509,0,31,2","434480,0,40,5","435043,0,29,5","435877,0,38,8","436654,0,33,8","438346,0,80,8","442205,0,14,8","453061,0,66,8","457275,0,68,5","457992,0,79,5","459946,0,15,5","462360,0,69,9","463620,0,58,9","475025,0,21,5","475991,0,0,5","476584,0,55,5","477357,0,19,8","477890,0,54,8","478777,0,7,8","480304,0,25,9","480851,0,5,9","488478,1,58,4","511255,1,61,9","521416,1,57,2","558248,1,44,8","562788,1,33,2","565225,1,80,2","634697,2,14,5","637524,2,66,5","640611,2,79,5","643849,2,15,8","644442,2,44,8","645361,2,61,8","650890,-1,15,5","655069,-1,79,5","658894,-1,14,8","660139,-1,66,8","661771,-1,80,8","662457,-1,33,8","663591,-1,38,8","664735,-1,29,5","665653,-1,40,5","666426,-1,31,2","667126,-1,44,2","669438,-1,61,2","670000,-1,77,2","676379,-1,69,9","683377,-1,68,5","686363,-1,67,3","687716,-1,23,3","690189,-1,58,9","690998,-1,5,9","692441,-1,25,9","694405,-1,7,8","695155,-1,19,8","695780,-1,54,8","700204,-1,57,4","701250,-1,22,4","701780,-1,6,4","703295,-1,24,2","704244,-1,3,2","706671,-1,21,5","707249,-1,0,5","707856,-1,55,5"]	
..3...7....825.3...6........7.6.1.3..1.9...6.......9....7.9.8....1...5...9.8.4.2.	["34564,-1,78,5","36732,-1,78,6","40980,-1,47,6","96534,-1,24,1","99129,-1,9,1","134571,-1,74,5","174292,-1,18,7","174964,-1,14,7","203989,-1,17,6","206627,-1,16,9","207571,-1,10,4","216911,-1,71,9","333961,0,29,9","334585,0,0,9","335611,0,23,9","340902,0,1,5","344234,0,20,2","346408,0,8,2","371370,0,38,4","372116,0,33,4","372886,0,42,2","410669,1,4,1","411526,1,57,1","412229,1,80,1","413951,1,52,1","417821,1,70,7","418773,1,76,7","419707,1,48,7","420888,1,44,7","423938,1,62,2","425386,1,62,3","427823,1,72,3","429888,1,46,3","437012,1,61,4","441418,1,63,4","443684,1,49,4","453525,1,25,5","460039,1,7,8","490302,-1,3,1","491143,-1,76,1","497243,-1,80,7","497790,-1,52,7","499018,-1,40,7","499767,-1,66,7","502230,-1,62,3","503258,-1,72,3","504223,-1,46,3","505080,-1,41,3","506928,-1,67,3","507505,-1,21,3","511065,-1,48,4","519167,-1,57,5","520906,-1,50,5","523465,-1,25,5","526071,-1,1,5","552692,-1,4,6","559160,-1,64,8","562257,-1,55,2","562959,-1,68,2","563697,-1,59,6","564323,-1,63,6","565280,-1,54,4","565935,-1,70,4","572488,-1,61,1","574396,-1,53,1","596534,-1,22,4","597331,-1,8,4","603035,-1,7,8","603599,-1,23,8","609143,-1,5,9","609846,-1,20,9","610329,-1,27,9","612932,-1,0,2","616268,-1,49,2","617620,-1,31,8","619281,-1,44,8","619938,-1,45,8","622277,-1,36,5","628291,-1,35,5","631586,-1,26,2","634440,-1,42,2","635126,-1,29,2","635803,-1,38,4","636287,-1,33,4"]	
...3.8..7..897.5...1..5..9.46....9...59...4..2......51.3.49......7..6...1....7...	["5347,-1,29,1","29854,-1,18,7","30340,-1,46,7","32359,-1,60,7","35570,-1,36,8","48675,-1,50,9","56095,-1,47,3","57110,-1,9,3","83225,-1,49,4","212754,0,14,1","214683,0,23,4","222271,0,61,1","223947,0,6,1","293545,1,4,1","298174,1,21,6","307776,1,16,1","310429,1,69,1","311224,1,59,1","311972,1,39,1","330653,1,32,5","331523,1,41,3","375708,1,40,6","376208,1,51,6","379870,1,48,8","387580,1,31,2","392025,1,30,7","392603,1,43,7","395930,1,44,2","419003,1,6,2","466965,1,17,6","474408,1,1,9","476676,1,63,9","477378,1,80,9","487873,1,7,4","490790,1,71,4","499434,1,62,5","501625,1,74,5","503489,1,66,5","504206,1,0,5","504980,1,2,6","506288,1,54,6","508989,1,79,6","517542,1,75,2","519195,1,73,4","520015,1,20,4","520520,1,14,4","521370,1,23,2","522026,1,10,2","522931,1,56,2","523649,1,70,2","526202,1,78,3","527198,1,26,3","527699,1,34,3","528908,1,67,3","530504,1,76,8","531255,1,64,8","533618,1,61,8","534722,1,35,8","535097,1,24,8","554216,2,21,6","555197,2,40,6","556800,2,51,6","560143,2,4,2","576722,2,1,9","578728,2,63,9","579384,2,80,9","587697,2,10,4","589266,2,74,4","592042,2,7,4","593193,2,71,4","597093,2,20,2","605719,2,62,5","613281,0,4,6","618670,0,21,2","619695,0,20,6","659733,0,54,6","715257,3,1,9","716194,3,63,9","716911,3,80,9","721397,3,0,5","781957,4,48,6","786858,4,78,6","789478,4,51,8","790165,4,26,8","822316,0,48,8","824067,0,51,6","832924,0,62,8","833597,0,24,8","835181,0,34,8","836329,0,26,3","838626,0,43,3","888151,3,71,5","899429,3,17,4","900255,3,2,4","906791,3,16,6","923353,0,0,9","924623,0,63,5","930322,0,2,5","934556,0,80,5","935877,0,59,5","937056,0,30,5","939146,0,39,7","939787,0,35,7","940723,0,44,2","948643,0,56,2","956342,0,74,4","969946,0,71,9","970693,0,73,9","972037,0,64,8","974180,0,76,8","980283,0,67,3","980940,0,78,3","992377,-1,4,1","999602,-1,21,6","1001076,-1,51,6","1002299,-1,48,8","1006536,-1,24,8","1008089,-1,26,3","1030886,-1,16,1","1032535,-1,69,1","1032988,-1,59,1","1033813,-1,39,1","1037353,-1,32,5","1043242,-1,41,3","1044733,-1,34,3","1045434,-1,78,3","1048009,-1,67,3","1049388,-1,76,8","1050339,-1,64,8","1053674,-1,35,8","1054345,-1,61,8","1062706,-1,31,2","1066141,-1,30,7","1066751,-1,44,7","1069949,-1,43,2","1071532,-1,6,2","1080760,-1,17,6","1082762,-1,79,6","1093928,-1,7,4","1126226,-1,7","1126651,-1,79","1127060,-1,17","1127422,-1,6","1127940,-1,43","1152419,-1,44","1152928,-1,30","1153479,-1,31","1154045,-1,61","1154689,-1,35","1157492,-1,64","1160336,-1,64,8","1166601,-1,43,7","1167659,-1,30,7","1170632,-1,6,2","1178404,-1,17,6","1183752,-1,1,9","1184780,-1,63,9","1185419,-1,80,9","1189318,-1,7,4","1190825,-1,71,4","1194030,-1,62,5","1195907,-1,66,5","1197242,-1,74,5","1198129,-1,0,5","1199009,-1,2,6","1200177,-1,54,6","1201296,-1,79,6","1202545,-1,75,2","1203449,-1,56,2","1204073,-1,10,2","1204604,-1,23,2","1206095,-1,70,2","1210772,-1,61,8","1213007,-1,35,8","1216524,-1,44,2","1218015,-1,31,2","1225819,-1,40,6","1228032,-1,73,5","1229160,-1,73,4","1230186,-1,20,4","1230594,-1,14,4"]	
..69..2...4.52....1......7446....3.2.8...6.......3..4.2..1....6..8..9..1..13...9.	["4507,-1,46,1","11217,-1,70,2","13206,-1,77,2","15379,-1,19,2","20804,-1,61,3","34389,-1,56,4","39798,-1,5,4","51685,-1,51,6","52511,-1,16,6","83721,-1,55,9","165644,-1,23,3","236041,0,53,8","236731,0,7,8","239277,0,9,8","250895,0,15,1","251505,0,4,1","252965,0,32,1","253852,0,43,1","255456,0,14,7","305968,0,59,8","306483,0,78,8","309674,0,69,4","310734,0,76,4","311807,0,39,4","313464,0,48,2","314615,0,38,2","317445,0,36,3","319155,0,64,3","320460,0,11,3","321177,0,8,3","331294,0,24,5","333824,0,20,9","336690,0,80,5","339654,0,63,5","340341,0,1,5","342823,0,34,5","344919,0,47,5","360704,-1,34,9","362038,-1,34,8","451662,1,14,1","453479,1,7,1","454042,1,42,1","459322,1,31,1","460436,1,4,7","501264,2,39,2","501934,2,47,2","502780,2,40,4","503668,2,66,4","504355,2,78,4","514688,2,21,8","515685,2,50,8","519168,2,22,6","525595,-1,48,2","526297,-1,38,2","561796,-1,36,3","563305,-1,64,3","564255,-1,11,3","564909,-1,8,3","573212,-1,50,8","575322,-1,21,8","576173,-1,22,6","576984,-1,66,6","578853,-1,39,4","582492,-1,72,6","595581,-1,30,7","598313,-1,47,7","635088,-1,0,8","652886,-1,40,9","656206,-1,53,9","660222,-1,29,9","661388,-1,9,9","662973,-1,24,9","665046,-1,20,5","669919,-1,45,5","670621,-1,73,5","673724,-1,7,5","674967,-1,44,5","681617,-1,44","681840,-1,7","682028,-1,73","682235,-1,45","682456,-1,20","682693,-1,24","682915,-1,9","683169,-1,29","683391,-1,53","683612,-1,40","683882,-1,0","685188,-1,0,8","686260,-1,0","686916,-1,0,8","706457,1,1,5","707190,1,24,5","708559,1,80,5","709199,1,43,5","711667,1,32,5","712739,1,63,5","713659,1,29,5","718001,-1,4,1","718903,-1,32,1","720100,-1,15,1","720772,-1,43,1","724113,-1,14,7","724675,-1,1,7","725859,-1,63,7","732643,-1,73,5","740018,-1,20,5","740751,-1,45,5","742318,-1,31,5","744095,-1,29,9","744688,-1,9,9","745281,-1,24,9","747887,-1,40,9","748913,-1,53,9","757894,-1,7,5","759771,-1,44,5","762035,-1,59,5","762457,-1,69,5","764388,-1,78,4","765676,-1,67,4","768433,-1,17,8","769146,-1,60,8","769768,-1,76,8","771236,-1,58,7","771829,-1,80,7","772312,-1,42,7"]	
.3..67....6.......7..8......8.9..65...9.7.4...42..1.9......9..1..5....4....28..3.	["4150,-1,43,1","41464,-1,29,7","50659,-1,41,8","53602,-1,27,1","78939,-1,44,2","85875,-1,35,3","94321,-1,56,3","138757,-1,74,6","143288,-1,68,6","143989,-1,61,6","145451,-1,26,6","158320,-1,73,1","175095,-1,16,7","185564,-1,7,8","188170,-1,11,8","192161,-1,25,2","195308,-1,0,2","291707,-1,19,9","292784,-1,9,5","294445,-1,37,5","303949,-1,13,9","334249,-1,14,2","334921,-1,31,2","336090,-1,32,4","339551,-1,72,4","352740,-1,77,5","357516,-1,60,5","362187,-1,63,9","371799,-1,54,8","376383,-1,8,5","378000,-1,22,5","379214,-1,48,5","382280,-1,39,6","382904,-1,45,6","383697,-1,36,3","384417,-1,49,3","386065,-1,66,3","388471,-1,23,3","390024,-1,15,3","392246,-1,67,1","395889,-1,12,1","398753,-1,3,4","399472,-1,20,4","400222,-1,17,4","403847,-1,2,1","404487,-1,24,1","406286,-1,6,9","407885,-1,80,9","409217,-1,78,7","409809,-1,53,7","410838,-1,51,8","411385,-1,71,8","413651,-1,69,2","415127,-1,55,2","421321,-1,64,7","422040,-1,57,7","423647,-1,58,4"]	
.52...43..7.4.1.9.....2.......2.8...2.51.68.371.....2414.7.3.52............6.4...	["6317,-1,20,1","7439,-1,8,1","12877,-1,15,2","14794,-1,68,2","16579,-1,73,2","24730,-1,70,4","29474,-1,40,4","31169,-1,18,4","31667,-1,29,4","50209,-1,31,8","51218,-1,31,7","51797,-1,43,7","57300,-1,5,7","63660,-1,47,8","67985,-1,58,8","73975,-1,37,9","76334,-1,0,9","115640,-1,51,6","116372,-1,56,6","117570,-1,60,9","118224,-1,35,9","137228,-1,33,5","138141,-1,34,1","156146,-1,24,7","167545,-1,71,6","168370,-1,25,6","170031,-1,9,6","170656,-1,28,6","172472,-1,4,6","174086,-1,27,3","193691,-1,63,8","195430,-1,79,8","197040,-1,72,5","203144,-1,19,8","204062,-1,17,8","206579,-1,26,5","207993,-1,13,5","209749,-1,66,5","210312,-1,50,5","214662,-1,48,9","215767,-1,23,9","221775,-1,11,3","222615,-1,21,3","223332,-1,49,3","224515,-1,64,3","225356,-1,78,3","226221,-1,69,1","227170,-1,76,1","228224,-1,67,9","228925,-1,74,9","231572,-1,65,7","232242,-1,80,7","236907,-1,3,8"]	
