10	5422	.68...39...........52...74...........3.....8...........43...97...........75...43.	0	LOCATION
10	5184	7.......26..3.2..9...4.8.............2.....1.............8.3...5..2.4..79.......6	0	ALL
10	5101	..2.........89.5...68.4.....8625.....27.38..........................3...7........	0	LOCATION
10	5101	.........7.......4...5.1................7.....54.2.18..........38.....969.6...3.8	0	LOCATION
10	4939	1.9...6.8..........68...91....7.3...............6.1....26...87..........8.5...4.2	0	LOCATION
10	4893	2.......4..........1.425.3..6.....4....1.8....4.....2..7.234.5..........8.......3	0	LOCATION
10	4841	...........51.87....2...1...29...34...........34...29...7...8....15.39...........	0	LOCATION
10	4837	..4...2..8.6.7.4.59.......3...........................6.......74.8.2.6.1..9...5..	0	ALL
10	4613	.4.....9..........1.......3.........6.4...8.585.....64...5.3.....8...7...1.....4.	0	ALL
10	4601	.17....................42...6....895.2.....7.985....6...83....................61.	0	UNIT
10	4572	...........6...8...8.7.4.5..7.....1...1.3.2...2.....7..6.1.9.4...8...3...........	0	LOCATION
10	4495	.4.....9..........1.......3.........6.4...8.585.....64...5.3.....8...7...1.....4.	0	LOCATION
10	4453	8.51.34.2..45.71.................................................73.52..9.27.13.4	0	UNIT
10	4320	3.......796.....42.........83.....95.........59.....83.........64.....712.......8	0	UNIT
10	4216	..27.36.....9.5...3.......8..........9.....8..........1.......7...3.9.....45.73..	0	ALL
10	4215	4.......63.6...1.2..2.5.9...............................3.1.6..2.4...8.76.......4	0	ALL
10	4156	.8..9........7..4...9.4.............632...457.............3.7...7..6........5..2.	0	UNIT
10	4136	3.7...8.6....2....5.2...3.1...........................4.9...2.5....7....2.5...7.9	0	LOCATION
10	4039	..1...3....78.96............48...91...........19...48............53.27....2...1..	0	LOCATION
10	3882	5.6...9.4...6.1...............1.3...1...9...2.........3...4...8..........7..5..1.	0	LOCATION
10	3835	3..2.8..9...5.7.1..8....3...............................4....2..9.7.5...6..8.2..5	0	ALL
10	3706	...4.6....42...18....8.2.....9...3.............7...4.....9.4....61...94....6.8...	0	LOCATION
10	3679	4.......86.......7..........2.....6..........8.9...3.12.3...7.5.........75.....23	0	ALL
10	3668	7.......8.9.....6..........2.6...8.53.......4..........35...92.92.....53.........	0	UNIT
10	3648	..27.36.....9.5...3.......8..........9.....8..........1.......7...3.9.....45.73..	0	UNIT
10	3647	3.9...6.7.........2.......3.8.7.6.9....................9.....8....835....1.....4.	0	LOCATION
10	3631	..4...15............6.75...81...6.................3.64...39...1..........93.....6	0	LOCATION
10	3559	.2.8.4.1..347.962...............................................764.815..8.9.7.4.	0	ALL
10	3525	...6.17.864.3........8.......2.....................5.......6........3.277.51.8...	0	UNIT
10	3496	.4.....7..29.7.34...3...6...............................5...7...98.2.46..7.....3.	0	LOCATION
10	3468	48.29.................3....7.6...94........8.....1..25......26.......4.........9.	0	LOCATION
10	3428	.........53.9.1.87.........39.....71.........71.....93.........42.5.3.18.........	0	LOCATION
10	3285	..4...9............9.....4.516...793.........749...185.6.....3............1...5..	0	UNIT
10	3278	.5......1......7..61..53..4....8125.8..6.....7...........................2......8	0	LOCATION
10	3252	...................5.....1.............9.8...8..7.4..39..467..8..........1.829.4.	0	ALL
10	3216	...1.7....6.....4.2..9.4..3..3...2.............6...5..9..4.1..8.1.....3....7.9...	0	UNIT
10	3085	....6.7.......9..2....2...8......834.........126......3...1....2..5.......8.4....	0	LOCATION
10	2941	...........51.87....2...1...29...34...........34...29...7...8....15.39...........	0	ALL
10	2934	..........46...58..85...64.4.......5.........9.......4.78...29..94...35..........	0	ALL
10	2894	.39...67...................594...326.........873...954...................67...53.	0	UNIT
10	2806	7.......8.9.....6..........2.6...8.53.......4..........35...92.92.....53.........	0	ALL
10	2751	...9.6............1.64.32.9..........3.....1..........7.96.43.8............3.9...	0	LOCATION
10	2737	3...2...4..........2.7.1.5..4.....1.....3.....6.....7..5.8.9.2..........2...7...6	0	LOCATION
10	2720	...6.17.864.3........8.......2.....................5.......6........3.277.51.8...	0	ALL
10	2690	..9...7...........8..4.1..27.......3..3.9.8..5.......14..7.2..8...........6...1..	0	LOCATION
10	2689	294...8758.7...9.4....................3...7...19.5.48............................	0	ALL
10	2682	..8...4..1.3.8.9.65.......7...........................6.......98.9.1.7.4..7...6..	0	ALL
10	2615	39.....52..................579...861.........631...529..................12.....98	0	ALL
10	2576	25.....48..........48.7.25.............................62.8.43..........19.....76	0	LOCATION
10	2556	.....9........1..4.62.....58..6....29...........2.8......1......3.5..1...4.......	0	UNIT
10	2481	..2...4....3...6...........84.....76.67...84...........2.....6..5.....9.9.......3	0	UNIT
10	2479	26.....41.........1.7...8.6.........8.5...6.7.........9.8...5.3.........53.....98	0	UNIT
10	2475	.1.3.8.9..5.1.7.3..........2.......5.........5.......8..........6.7.1.5..9.8.3.7.	0	LOCATION
10	2474	59.....1828.....57.........13..2..84..8...6....6...5.............................	0	LOCATION
10	2417	..5.1.8............9..6..1.6.8...7.1.........1.7...9.6.3..9..5............2.7.1..	0	LOCATION
10	2359	....8.....1.....8...........26...94.94.....62..8...7...6.....5.8.......9.........	0	UNIT
10	2356	..4...3.....6.4.......7......2...9..8.......5..................18.....69.96...18.	0	LOCATION
10	2311	...1.7....6.....4.2..9.4..3..3...2.............6...5..9..4.1..8.1.....3....7.9...	0	ALL
10	2303	..........18...23..52...98..........7.......9..........24...56..86...19..........	0	LOCATION
10	2281	3.......796.....42.........83.....95.........59.....83.........64.....712.......8	0	ALL
10	2205	17..9..258.......6.3.....1.............................9.....5.6.......131..8..62	0	LOCATION
10	2178	...1.4.....72.81....4...5....1...9.............8...4....5...8....38.92.....7.6...	0	UNIT
10	2142	....3......5.12.......76..88..7..4.6................5......1.......6.....1...3.9.	0	LOCATION
10	2134	.......42.75.82....23......8.........................6......41....15.27.13.......	0	UNIT
10	2124	.....9........1..4.62.....58..6....29...........2.8......1......3.5..1...4.......	0	ALL
10	2114	29.....43..........73...91...........2.....8...........56...13..........13.....65	0	LOCATION
10	2070	......4.5.......7.........8876....13.........35....8672.........1.......7.8......	0	UNIT
10	2067	..9.7.4...3.....6..6.....7...........4.3.1.2...........5.....4..1.....8...3.9.2..	0	ALL
10	2048	..................6..743..5.62...38...........87...24.5..289..3..................	0	LOCATION
10	2045	6.......9.7.1.6.3..8.2.7.5.............................1.7.2.8..9.6.1.2.7.......6	0	UNIT
10	2045	42.....68.........68.....42..9...4.............51.72...............4.......852...	0	LOCATION
10	1984	..8.9.4................1..5..5.........72.94.....49.7..6.............6........85.	0	LOCATION
10	1942	...6.9.............1.548.2.3.......8.........6.......3.2.936.1.............8.5...	0	LOCATION
10	1863	...3......1....24...76.....2....4.1.......92...4...6.......2.......61.....5......	0	LOCATION
10	1847	1.......7.8.....9.45.....62...4.8...............3.9...81.....73.4.....8.5.......9	0	LOCATION
10	1838	...................5.....1.............9.8...8..7.4..39..467..8..........1.829.4.	0	UNIT
10	1835	16.5.2.98............4.3.............4.....3.............2.5............79.3.4.25	0	LOCATION
10	1824	....7....5.3...7.4.........8.1...6.93.......79.6...1.8.........6.7...2.5....4....	0	UNIT
10	1809	.59...17.4.......6..........74...85..25...34...................6.......3...9.3...	0	LOCATION
10	1775	.3.....8...................3.2...6.1615...237....................15.69..2.......4	0	ALL
10	1768	...................12...64..59...37...4...2...37...59..96...78...................	0	UNIT
10	1756	2.......4.7.....5..........86.....73.3.5.1.8..........4.......99...3...8....6....	0	LOCATION
10	1748	5.1...8.4..4...7......1.....2.....1..36...57....................1.....3..8..5..2.	0	UNIT
10	1742	...3......4.7..52....2.......1...7..5.......4..8...2.......8....32..9.7......5...	0	LOCATION
10	1731	3.2.4.7.1.51...48..............3.................1..............46...27.2.7.5.6.4	0	LOCATION
10	1721	...4.6...6..1.2..9.4.8.9.5.............................2.6.5.9.1..9.3..5...2.4...	0	UNIT
10	1708	...5.7....24...76....2.4....1.....8.6..4.8..5...7.2...29.....47..................	0	LOCATION
10	1660	.........8.5...1.7..16.24......2.................5......94.63..3.4...5.9.........	0	UNIT
10	1659	....................9.2.7..6.......88..6.4..35.......6..1...4....5...9.....1.6...	0	LOCATION
10	1624	8.51.34.2..45.71.................................................73.52..9.27.13.4	0	ALL
10	1592	....8....14.....9662.....37...........................86.....5153.....68....3....	0	LOCATION
10	1573	..38.25...........7...9...1..8...1......4......6...7..4...2...5...........51.93..	0	LOCATION
10	1572	.17.6.98..5.....4...3...7...............................5...8...3.....1..71.4.39.	0	LOCATION
10	1558	6.......9.7.1.6.3..8.2.7.5.............................1.7.2.8..9.6.1.2.7.......6	0	ALL
10	1540	.....9........1..4.62.....58..6....29...........2.8......1......3.5..1...4.......	0	LOCATION
10	1534	26.....41.........1.7...8.6.........8.5...6.7.........9.8...5.3.........53.....98	0	ALL
10	1511	.6.....8...........8.5.2.1...4...7....7...9......8......39.42............5.....9.	0	LOCATION
10	1485	......6...6............5.......6.329.87......2...........5.4...5...2......6..1.9.	0	UNIT
10	1483	.4.158.6.1.......2..5...1..2.......65.......3..1...8...7.....5..............6....	0	LOCATION
10	1481	.3.....9.8.2...6.4.........7.8...4.3.........4.3...7.8.........9.6...3.2.5.....8.	0	UNIT
10	1460	....3.1...7..51............1.4......8..2.4..1......5.3............67..2...8.4....	0	UNIT
10	1451	....24.7...8......4...3.....1.....32.....5......7...5..35.1............4.6....3..	0	LOCATION
10	1439	3.......2..........9.651.7..7.....8..8.....9..4.....5..1.397.6..........5.......1	0	UNIT
10	1420	4.......6...........8...9..3.5...1.8....2....6.1...3.5..6...7...........9.......2	0	LOCATION
10	1381	....5....76..2..94.........6.8...4.2.........3.5...7.6.........59..6..21....7....	0	ALL
10	1363	8.6...3.1.........1.3...9.8..1...7.............4...6..4.2...8.5.........5.8...2.4	0	UNIT
10	1357	...4.1......7.5......9.8.......................8...5..6.3...2.7..25.94..9.......8	0	ALL
10	1355	..7...5...9.....2..1.....4.3.......4.6.....8.4.......5.2.....9..8.....6...6...3..	0	UNIT
10	1346	6..8.9..5..3...8...........5.......6..1.3.9..8.......2...........8...2..1..6.2..7	0	LOCATION
10	1341	..71.28............4.....9...8...5...1..4..6...3...9...5.....3............62.37..	0	LOCATION
10	1302	.92...71.....3.....48...56.............................59...84.....8.....81...62.	0	LOCATION
10	1288	....5....76..2..94.........6.8...4.2.........3.5...7.6.........59..6..21....7....	0	UNIT
10	1282	7..439..5.........5.......3.3.....8..4.....9...........9.....6..1.....2....8.1...	0	LOCATION
10	1276	.6.2.1.8.5..4.8..1...6.9.................................8.5...8..1.6..2.1.7.2.4.	0	UNIT
10	1267	41.....8959.....73....................1...2....................75.....6496.....18	0	LOCATION
10	1240	..9...2....3.1.8...........8.6...7.2....4....2.7...4.8...........4.6.1....8...5..	0	LOCATION
10	1221	...1............355..72..........8...81.........5..39.3............83...96....2..	0	LOCATION
10	1217	...........57.26....9...8....4...2.............7...3............8.....7...29754..	0	UNIT
10	1195	.........7.......4...5.1................7.....54.2.18..........38.....969.6...3.8	0	UNIT
10	1193	3..........6..2.3....3.5.9.....4.....23...57.....3.....5.9.7....9.4..1..........7	0	LOCATION
10	1182	..4...2..8.6.7.4.59.......3...........................6.......74.8.2.6.1..9...5..	0	LOCATION
10	1172	.1.....7.5.......3.79...65.1.......24.......89.......4..6...1...............6....	0	ALL
10	1171	..8.4.5.....6.2.....5...6...........8..9.3..6.........2.......33.......96...7...4	0	LOCATION
10	1153	....9.....4..2.5....3........2.7.....6..4...8....53........8.5..57....248........	0	UNIT
10	1139	...........57.26....9...8....4...2.............7...3............8.....7...29754..	0	ALL
10	1128	4.7...9.5...9.4.............8..7..2...........3..5..1.............1.3...5.6...2.7	0	UNIT
10	1069	.79..1..2....9..8......8.5....9....................3.........23.....6..51....2..8	0	LOCATION
10	1066	.58...47..74...31...................9.......1...................21...83..83...16.	0	LOCATION
10	1051	..4....5..382.6..........8.8..........9..53..4.....6...8.4..2............5.1.3.4.	0	LOCATION
10	1043	...9.6...5.17.32.6...........8...5.............4...3...........1.93.74.2...6.9...	0	LOCATION
10	1042	...9.6....368.197.....................2.5.8.....................152.943....1.8...	0	LOCATION
10	1039	.43...75.57.....63....4...................................8....32.....86.89...21.	0	LOCATION
10	1035	.3.....7....4.9......7.1....5.....9..9.....1..1.....6....9.4......5.8....8.....3.	0	LOCATION
10	1020	...3.2.....85.96..3..6.7..9...........................7..8.3..1..27.53.....1.6...	0	UNIT
10	1015	..........8.....3..7..6..5.7.2...8.6.........3.8...2.5.5..4..9..9.....8..........	0	ALL
10	1009	4...7...58.7...6.9.2..5..7.2...3...6.....................2.1............7.3...5.1	0	LOCATION
10	993	..1.......6......3..2........6....7.427...956.1....8........5..7......6.......7..	0	LOCATION
10	990	92..5..3......7....3........9.24..8.........7....9.....8..3.49...3.............1.	0	LOCATION
10	975	1....2.....8..17.......4...8.4....13.2....9.....2........96.3......7.............	0	UNIT
10	975	..4376.5.97...5........8.6.......8.............9.......9.5........8...93.1.6934..	0	UNIT
10	974	47.6.9.1291.....84.............................................79.....5314.3.6.27	0	UNIT
10	970	..........3.4.9.8...4...5...69...43...........43...69...6...9...2.1.8.7..........	0	LOCATION
10	955	..1..8........9..7.....6.28....1......5...8......3....82.4.....3..2........7..9..	0	LOCATION
10	947	...4.1......7.5......9.8.......................8...5..6.3...2.7..25.94..9.......8	0	UNIT
10	918	..16.39...4.2.1.3....4.7.................................3.6....6.7.4.2...39.58..	0	UNIT
10	917	7..8.3..9..........2.....5.9.......55.......86.......7.1.....4..........8..6.7..3	0	ALL
10	889	....9.....4..2.5....3........2.7.....6..4...8....53........8.5..57....248........	0	ALL
10	885	.3.4.7.5..6.....2............59.41.............43.69............8.....7..9.7.2.1.	0	UNIT
10	883	1...6...8.........58.....41...........6...3....2.7.8............9.5.1.6....8.4...	0	ALL
10	882	..9..7........4...83....5.6.....6.4...........9.8.....3.7....15...3........6..8..	0	UNIT
10	881	.3.4.7.5..6.....2............59.41.............43.69............8.....7..9.7.2.1.	0	ALL
10	877	...........7.6.9.....5.9...58.....93.........93.....58...4.1.....8.7.3...........	0	LOCATION
10	874	.7.....6.3..4.8..9...3.5...4.......8.........1.......5...8.9...5..1.3..6.2.....9.	0	UNIT
10	861	..8...4..1.3.8.9.65.......7...........................6.......98.9.1.7.4..7...6..	0	LOCATION
10	854	..4376.5.97...5........8.6.......8.............9.......9.5........8...93.1.6934..	0	ALL
10	851	.3.....9.8.2...6.4.........7.8...4.3.........4.3...7.8.........9.6...3.2.5.....8.	0	ALL
10	849	...1.7....6.....4.2..9.4..3..3...2.............6...5..9..4.1..8.1.....3....7.9...	0	LOCATION
10	843	7..8.3..9..........2.....5.9.......55.......86.......7.1.....4..........8..6.7..3	0	UNIT
10	843	....3.1...7..51............1.4......8..2.4..1......5.3............67..2...8.4....	0	ALL
10	838	..1...8..6.8...3.5.........9.......1.........2.......7..3...5..1.7...2.9.9.....1.	0	UNIT
10	830	6.......7.4.....1..........312...745.........476...382..........5.....7.7.......3	0	UNIT
10	825	.8.5.3.6...........4.....3.3.6...9.8.........9.8...3.6.7.....8...........9.2.8.1.	0	LOCATION
10	823	..3...4...54...89..9..3..2............6...9............3..2..1..49...78...5...3..	0	ALL
10	810	..7...5...9.....2..1.....4.3.......4.6.....8.4.......5.2.....9..8.....6...6...3..	0	ALL
10	803	...................2.....3...7...2.............92.78..53..1..2626.....53.........	0	UNIT
10	800	..1..8........9..7.....6.28....1......5...8......3....82.4.....3..2........7..9..	0	UNIT
10	797	8..9.1..71..6.5..9...8.2.................................7.6...7..3.8..15..1.9..8	0	UNIT
10	793	2.......5...1.4...6.......4..2...4.....728......549...4.......81.5...2.78.......9	0	ALL
10	787	..........153.476..........52.....16.........39.....58..........374.628..........	0	UNIT
10	784	..13.57.....4.1.....8...5....4...3.............7...9....5...8.....2.6.....67.92..	0	UNIT
10	782	..1...4..3.......2.........925...147.........147...326.........5.......4..2...7..	0	UNIT
10	779	....58.6.4..........1....2..7.....95...2......2...6....52.9..........7......7...1	0	LOCATION
10	769	.........6.......1..8...3..862...153.........537...486..1...5..3.......9.........	0	UNIT
10	766	.67....4...........8.5.2....1..95................4.6.9....6..81.........5.3....9.	0	LOCATION
10	761	7.6...9.1..................3.4...8.2.9.....1.2.8...4.3..................5.1...2.6	0	UNIT
10	760	.7.4.2.9.5..6.9..2..4...3...............................1...9..6..9.4..7.3.2.6.1.	0	UNIT
10	759	..8...2....16.93.....4.8.....7...1.............6...5.....7.6.....39.57....2...8..	0	ALL
10	759	..........53...16.6.1...3.5..2...8.............4...7..7.5...2.1.86...95..........	0	UNIT
10	757	8.6...3.1.........1.3...9.8..1...7.............4...6..4.2...8.5.........5.8...2.4	0	ALL
10	744	1.......9..7...8.2........6.46.8.................2.51.5........2.3...7..4.......5	0	ALL
10	735	.41...93..9..3..1...3...8...........2.......9...........5...3...3..9..2..27...18.	0	LOCATION
10	718	...286.....6...4....3...1..5.......1.........2.......7..1...6....4...3.....479...	0	ALL
10	714	...2.7.....84.92...7.....1...........1..6..4...........2.....9...69.53.....7.4...	0	LOCATION
10	712	..2...6...41...23..58...97.............................95...76..76...32...3...4..	0	UNIT
10	709	4.......86.......7..........2.....6..........8.9...3.12.3...7.5.........75.....23	0	LOCATION
10	696	8..9.1..73.......9...5.8...2.......8.........5.......2...2.7...4.......31..4.6..5	0	ALL
10	691	.7.315.8...................6.5...9.7.........9.4...5.6...................8.954.7.	0	LOCATION
10	688	....6.....5.....1.97.....82..7...5.....8.2......7.5......9.3......2.6...2.......3	0	UNIT
10	682	.7.....9....4.3....4.....6...85.61.............61.92...3.....8....6.4....2.....5.	0	LOCATION
10	671	6........7......1....79..38......5.............9......4.8.....9.....7.4...34.8...	0	LOCATION
10	670	6.......9.7.1.6.3..8.2.7.5.............................1.7.2.8..9.6.1.2.7.......6	0	LOCATION
10	663	9..457..3...........4...7..6.......7...8.6...2.......6..3...8...........1..769..2	0	LOCATION
10	658	..1..8........9..7.....6.28....1......5...8......3....82.4.....3..2........7..9..	0	ALL
10	656	....9....3.9...2.6.64...83.............................31...62.6.5...1.3....5....	0	LOCATION
10	654	..........97...64..6.....9..........2..4.8..1...3.7....32...96............1...4..	0	LOCATION
10	635	..45.39..7.......42.......8..2...7.............9...5..1.......96.......3..34.26..	0	UNIT
10	629	......6...6............5.......6.329.87......2...........5.4...5...2......6..1.9.	0	ALL
10	625	..6...7...5.8.2.4...........4.....8.31.....94.9.....1...........2.1.9.5...3...2..	0	ALL
10	620	3.......2..........9.651.7..7.....8..8.....9..4.....5..1.397.6..........5.......1	0	ALL
10	613	3..5.7..6..........6.....7.7...9...21.......44...8...3.8.....6..........5..3.9..1	0	ALL
10	610	...286.....6...4....3...1..5.......1.........2.......7..1...6....4...3.....479...	0	LOCATION
10	603	4.8...3.1.31...74.....2...................................6.....54...61.7.6...9.8	0	LOCATION
10	600	17............6.49.4......6........2..5...7..2........4......6.36.9............94	0	LOCATION
10	598	2.......66.......88.......9...149...............678...4.......77.......45.......1	0	ALL
10	593	...6.17.864.3........8.......2.....................5.......6........3.277.51.8...	0	LOCATION
10	592	4.7...9.5...9.4.............8..7..2...........3..5..1.............1.3...5.6...2.7	0	ALL
10	591	...........72.85..3.......6..2...6......4......3...2..2.......4..97.13...........	0	UNIT
10	588	8.5...3.961.....24....3.............7.......6.............8....54.....323.7...4.5	0	LOCATION
10	585	26.....41.........1.7...8.6.........8.5...6.7.........9.8...5.3.........53.....98	0	LOCATION
10	583	.........8.4...7.3.........476...192.........19.....46..................38.....59	0	UNIT
10	578	9.4...3.73.......9..5...6............3.....2............9...5..4.......15.2...4.6	0	LOCATION
10	559	8...4...1...........1...5..1.......5...2.5...6.......4....7......9...2..5.2...3.8	0	LOCATION
10	559	.26...97....4.8............6.3...2.9.........2.5...6.4............3.9....72...59.	0	LOCATION
10	556	47.6.9.1291.....84.............................................79.....5314.3.6.27	0	ALL
10	552	.........6.1...2.3...8.7...2...6...8.........7...1...9...5.4...1.8...9.7.........	0	UNIT
10	549	....9....98.....6352.....18...........................41.....2529.....36....7....	0	LOCATION
10	547	..4376.5.97...5........8.6.......8.............9.......9.5........8...93.1.6934..	0	LOCATION
10	539	...........84126...3.....5...2...9....9...4....1...7...1.....4...43692...........	0	ALL
10	533	....1....2.9.7.6.48.7...9.5...........................5.6...3.24.3.6.8.9....5....	0	LOCATION
10	531	............8.2...67.....1335.....62.........41.....7556.....91...7.8............	0	LOCATION
10	530	..63.28.............4...9..9..8.6..7.........5..4.7..3..8...6.............71.34..	0	UNIT
10	524	..43.59....6...4...........7.......2...9.8...1.......5...........9...1....87.96..	0	UNIT
10	523	..6...7...5.8.2.4...........4.....8.31.....94.9.....1...........2.1.9.5...3...2..	0	UNIT
10	521	2.6...3.4.........1.3.5.2.7..........3.8.7.5..........5.7.2.4.8.........3.8...7.2	0	LOCATION
10	515	..45.39..7.......42.......8..2...7.............9...5..1.......96.......3..34.26..	0	ALL
10	513	......4.5.......7.........8876....13.........35....8672.........1.......7.8......	0	ALL
10	511	....1....3.2...54.4.....32.......6.............9.......18.....7.56...8.4....2....	0	LOCATION
10	510	4.......63.6...1.2..2.5.9...............................3.1.6..2.4...8.76.......4	0	LOCATION
10	502	8.......4..9...6...........918...26552.....98............4.7....7.....3..........	0	UNIT
10	502	...5.3......4.8....9..7..2.8.......5...........4.1.3...........9.5...2.1...8.4...	0	UNIT
10	497	.........8.7...2.3...1.3...6..3.2..8.........5..8.7..4...2.4...9.5...1.6.........	0	LOCATION
10	493	....9....98.....6352.....18...........................41.....2529.....36....7....	0	ALL
10	487	.9.....5...2...7.....8.4...35.....78.........87.....35...1.6.....4...5...6.....9.	0	UNIT
10	485	.7.4.2.9.5..6.9..2..4...3...............................1...9..6..9.4..7.3.2.6.1.	0	ALL
