...84.3..95...........5......9...4....4...5....2...6......7...........19..6.35...	0	LOCATION	284	0	22	0	58	0	122	0	104	0	10	0	134	0	24	0	374	0	196	0
...84.3..95...........5......9...4....4...5....2...6......7...........19..6.35...	0	UNIT	98	0	22	0	56	0	18	0	128	0	104	0	2	0	48	0	530	0	46	0
7.2.......9....1........9.25..2.....1.......6.....9..33.8........7....3.......6.7	2	UNIT	33	1	24	1	19	1	23	1	24	1	15	1	17	1	22	1	21	1	20	1
.....1.5........83..83......5......6.87...........58....9.1........48...8.......2	2	LOCATION	40	2	20	1	18	1	23	1	17	3	18	2	25	1	25	2	22	2	24	3
..........5.....7...7.8.1.....5.4....6..1..9..........3.6.5.9.7.........7.......5	2	UNIT	38	3	27	1	27	2	31	1	29	1	28	1	29	1	29	1	30	1	30	2
.....3.525......78....4..1...6.....................7...7..2....34......169.4.....	2	LOCATION	38	1	24	1	24	1	18	1	20	1	17	1	30	2	23	1	17	1	42	3
...7.5......3.6...8.......11.7...6.9....................5...1...........2.38.19.7	2	UNIT	488	2	21	2	154	1	22	1	26	4	28	1	27	1	25	2	23	4	20	2
...................5....4......1..9........15.48.....6..9......7..3..6.1.....735.	0	UNIT	98	0	2	0	2	0	46	0	26	0	114	0	2	0	2	0	18	0	32	0
...................5....4......1..9........15.48.....6..9......7..3..6.1.....735.	0	ALL	112	0	172	0	10	0	206	0	6	0	30	0	2	0	60	0	2	0	2	0
.4.3..........8..5...........49..........7....2.4..........9.3..1...6......7.3.28	2	LOCATION	36	2	23	1	23	1	23	1	27	2	23	1	21	1	27	2	24	1	25	5
...6....4.7..............7..8.2...1.....3.......5...........84..6....1573.......2	2	ALL	35	1	28	2	23	1	25	1	22	1	22	1	20	3	25	2	27	7	19	2
.2.....9.5..2.1..4..8...5..............................3.....4.81.....63...937...	2	ALL	58	3	24	1	27	2	27	2	36	1	23	2	29	1	24	2	25	2	29	1
7.9...5.3.3.....8...5...7..............3.9......1.8.....7...9..8.3...6.4.........	2	UNIT	34	11	26	2	23	1	26	3	23	4	25	2	26	2	19	1	24	2	23	1
...8.2........3.5..5........67...91......6.7.4...9.8.6............4............9.	2	UNIT	33	5	24	1	27	2	24	1	28	2	26	1	25	2	28	1	22	1	25	2
.2.....7..1.....6............8...3...........2.3...9.5.3.....2.5..7.4..6...6.1...	2	LOCATION	40	2	20	2	19	1	21	1	18	5	14	1	22	2	16	1	19	1	22	1
.73...24....8.6...9.......8...7.1...............3.2...6.......3...4.8....28...59.	2	ALL	55	1	16	1	16	1	24	1	21	4	18	2	85	1	19	5	23	2	20	1
..2...1..............4.6......5.1......247......9.8.......1......98.46......9....	2	ALL	34	2	28	1	31	1	31	1	29	3	24	1	26	1	29	1	29	2	27	1
.........3.4.....22..43.8.............1.9.7.............2.46..37.....4.9.........	2	ALL	33	9	27	2	24	1	24	1	25	2	26	1	25	1	26	2	26	3	28	1
.9......2........9..2....65..9.1......3.......84..6........1.5......2.......63..4	2	UNIT	49	1	25	1	25	1	23	2	30	2	23	2	20	1	25	3	22	1	24	2
......51..83.........3.6...45...........23.........6.8...71...........843.2......	2	UNIT	34	1	12	1	12	2	13	1	18	1	16	2	19	2	14	2	16	2	25	11
3.5.1.2.66.8...7.3.............................................2.3...1.89.1.8.5.7	2	UNIT	97	2	28	1	23	1	31	2	32	1	28	1	25	1	29	2	28	2	56	1
.........185...6747.2...3.5......................8.....9..2..1.5.......6.7.....9.	0	ALL	158	0	282	0	22	0	96	0	24	0	2	0	2	0	6	0	6	0	56	0
...1.......9.24...6...8..........2.......3.79...9...1.1.........63.....8.4....3..	2	ALL	38	1	22	5	24	2	20	1	20	1	17	1	25	1	22	1	20	1	22	1
.1.....2...................9.18.45.6..4...2..7.52.64.1...................9.....3.	2	UNIT	33	1	23	2	24	2	24	1	25	2	27	7	25	1	23	1	22	1	27	4
.........37.2.1.64...9.7............5.......3............3.9...15.7.2.46.........	2	ALL	35	1	26	1	23	2	25	1	27	3	25	2	21	2	25	3	24	2	33	1
.....8.......6.....1..2......7.8....4..276..9....1.7......5..8.....3.......7.....	2	UNIT	39	1	29	1	30	3	28	2	30	1	31	1	31	2	26	2	29	2	28	1
....7....8............61...7........65.9.43...............2.7....2......485.....2	2	LOCATION	75	2	21	1	25	1	19	2	26	2	27	3	26	1	21	1	24	2	24	2
....2....3.1...7.8.65...34..........7.......3..........83...29.2.4...5.6....5....	2	LOCATION	37	1	20	1	15	1	21	2	23	1	36	2	37	1	19	1	19	2	22	2
3...5...7.............................7...9..4.9...5.21.......9.7.9.6.4.9.......3	2	UNIT	34	1	28	1	29	1	29	1	28	4	32	2	30	1	26	1	28	1	29	3
.3...1..............7.9..81.71......9..4......6...8..3....6.......12...........4.	2	UNIT	33	1	23	1	25	1	25	4	22	2	25	1	25	1	24	1	29	2	18	1
.1...9..3.2.........37.15............9.....3............96.41.........2.4..9...7.	2	UNIT	58	3	19	1	22	1	25	2	23	2	23	3	19	2	21	2	25	1	23	1
5..9.2..781.....263.......8..5...1....7...9...............3.......2.6............	2	ALL	36	16	27	3	23	3	22	1	20	1	23	2	20	2	21	1	22	3	27	3
..9...3...1.....2..............................6...1..46.....3535.1.7.64....6....	0	ALL	38	0	2	0	2	0	2	0	2	0	6	0	6	0	12	0	2	0	2	0
.84...15...........73...84.7.......4.........8.......5.37...59...........16...38.	2	LOCATION	38	2	21	1	22	2	58	1	119	3	22	1	47	5	26	1	39	1	48	2
.84...15...........73...84.7.......4.........8.......5.37...59...........16...38.	2	ALL	151	1	39	2	24	1	28	1	22	1	26	2	23	3	25	2	22	1	24	2
....167..........9.......264......61..3.......28.......867..........1.......68...	2	UNIT	36	1	22	1	20	2	24	2	25	3	27	1	24	2	25	1	25	3	24	1
...5.7.....2...7....7...1...1.....6.....6.....3.....9...9...8....5...2.....2.5...	2	ALL	33	2	21	1	22	3	26	1	26	5	19	1	21	1	25	1	27	1	29	3
......9....1...6.59...4....7........8.4..1......5...6....9........3.2..1.9....7..	2	ALL	43	20	18	1	25	3	17	2	17	2	15	1	19	1	17	1	18	3	23	1
.........8.45.72.6.........56.....98.........94.671.23...........................	2	ALL	33	2	32	1	26	1	32	1	31	4	30	1	29	2	28	1	29	1	27	2
...3.42.8.....2....6.......2.9...4.7........3....1....8.17.9.....4.............1.	2	LOCATION	50	4	19	1	19	1	21	3	17	2	17	1	17	1	17	5	13	1	17	1
....8.2........8..7....4......4.67...8.....1...58.3......1....4..9........4.2....	2	ALL	51	1	17	2	20	1	20	1	18	2	21	3	18	2	20	3	20	2	18	1
..1...7...58...43...6...9...9.....5...........8.....9...9...5...34...67...7...8..	2	UNIT	33	1	23	1	23	4	22	1	22	3	24	1	24	1	24	3	27	5	21	1
8..........4.97...25.....3........9.1.......4.3........6.....87...62.3..........9	2	LOCATION	38	1	19	2	45	1	16	2	44	2	17	2	16	1	17	1	18	1	19	2
8..........4.97...25.....3........9.1.......4.3........6.....87...62.3..........9	2	ALL	223	1	19	1	17	1	18	1	22	1	15	1	18	4	23	1	21	1	14	1
82.....9..7...5.63..........8.7......1..8.3.7......6..4............1...6.........	2	UNIT	35	1	24	2	27	2	25	1	22	1	25	1	26	3	27	1	24	1	27	1
..........7.....1.46.....373.......9..6...1..9.......873.....95.5.....4..........	2	UNIT	36	2	24	1	25	1	22	1	23	1	24	1	25	1	28	3	33	1	23	1
...7.5....5.3.8.2..3.....1..........9.......8...5.7.....................52..9..46	2	UNIT	35	3	25	1	27	1	21	1	21	1	22	2	25	3	20	2	20	1	22	1
1.5..4........14..48.........8....2...........2....9.........76..78........2..3.4	2	UNIT	33	12	23	5	18	3	25	1	20	1	22	1	18	1	19	3	19	3	20	1
1.5..4........14..48.........8....2...........2....9.........76..78........2..3.4	2	ALL	39	2	27	4	23	1	21	1	21	1	21	1	21	1	23	1	23	2	22	2
..........34...69..9..1..2.9.......5....2.....4.6.5.3.4...8...2..................	2	UNIT	39	1	25	1	24	1	26	1	26	1	25	1	30	1	22	2	24	1	24	5
65.....19...................3.8.4.7...........1.3.6.9..8.....3..........1...3...8	2	ALL	34	1	25	3	26	1	29	1	25	4	28	1	31	1	28	1	29	1	27	1
...4..5..5......42.2.......2.....7...672.........7....8..3.........651.........3.	2	ALL	36	2	25	2	25	2	21	1	27	1	20	1	24	1	25	4	24	3	26	1
...5.7.....8...1....7...5......5......18.39......7......9...8....2...6.....2.9...	2	UNIT	37	1	27	2	25	2	35	4	28	5	25	1	25	1	26	2	24	1	26	2
..27.....9538..4....6..4.....9.5.3....8..9...........................8.....4.7...	2	ALL	101	1	24	1	26	2	24	1	28	1	24	2	29	1	25	1	25	1	27	1
....7................9.8...4.6.2.1.3............5.1...1...6...29...4...1..4...7..	2	UNIT	44	1	22	2	25	1	26	2	338	1	29	2	24	8	24	1	43	1	72	2
...................12...64..59...37...4...2...37...59..96...78...................	0	UNIT	2822	0	1664	0	1388	0	1540	0	832	0	3608	0	812	0	996	0	856	0	3170	0
...................12...64..59...37...4...2...37...59..96...78...................	0	ALL	150	0	982	0	560	0	2638	0	32	0	1514	0	990	0	986	0	4	0	1570	0
.6.7.9.4..........7.5...2.82.......9.........1.......68.9...6.4..........5.3.7.1.	0	UNIT	378	0	2	0	154	0	218	0	348	0	380	0	512	0	238	0	2	0	366	0
6..5.3..485.....97............1.2.....................4.......5....4....7.6...4.2	2	UNIT	41	11	27	2	26	1	21	1	24	2	22	1	29	1	26	1	28	1	29	2
.2.1.89.............6.........84.6.9.........2.8.16.........4.............45.9.7.	2	UNIT	42	9	22	1	23	2	27	2	22	1	25	2	28	1	25	1	37	1	19	1
....8....31.....2..8..9..73........6.......82......5.......7.6....8.........6.2..	2	UNIT	38	1	25	1	29	2	27	1	26	1	26	1	23	1	28	2	28	1	31	2
..25.89..9..3.2..6............8.9...............4.7............7..1.5..9..56.42..	2	UNIT	35	1	22	1	23	3	22	1	21	1	23	1	24	1	23	1	23	1	23	1
.5.....4..9.....3..1.....7..6.....2..8.....6..2.....9..3.....1..4.....8..7.....5.	2	UNIT	33	2	31	2	30	1	32	1	30	2	27	2	30	2	29	1	35	1	31	2
.5.....2..6.9.2.8..9.7.3.6.............................4.3.1.9..2.8.9.7..8.....5.	0	ALL	106	0	10	0	232	0	136	0	96	0	8	0	8	0	104	0	74	0	144	0
.25..9.734.9.8.................3.................5.................4.7.614.9..58.	2	ALL	52	1	30	2	26	1	23	2	22	1	25	1	26	3	26	1	21	1	24	1
...........................843265719.........792148653...........................	2	LOCATION	34	1	33	1	29	2	31	2	30	3	32	2	34	6	31	1	30	1	34	2
...........................843265719.........792148653...........................	2	UNIT	35	1	34	1	30	1	30	1	31	1	34	2	33	1	31	1	30	2	33	1
37....69......6..7.......5.....68...............42.....6.......9..6......53....16	2	ALL	34	10	28	1	25	4	26	1	26	1	27	2	29	1	23	2	27	2	28	2
...9......65......12.7...........3......45......81.5..4...............379.....68.	2	UNIT	48	1	21	1	22	2	16	1	21	1	17	2	20	1	23	1	17	1	17	1
..1.........687......5..3....5.7.......39...........9.....6......8.....4.3.4.9...	2	UNIT	34	1	25	1	22	1	27	1	29	2	25	2	26	1	22	1	24	1	28	1
.8...........8.4.....9.............2.4......6......5......49.35.....721....8..7..	2	UNIT	50	1	26	1	34	1	27	1	29	3	86	1	26	1	29	1	29	1	26	1
.3..7..6..86...34..........3.......8.........9.......1..........74...52..2..9..7.	2	LOCATION	34	4	22	1	23	6	21	1	18	2	20	1	16	1	21	2	19	1	20	1
.3..7..6..86...34..........3.......8.........9.......1..........74...52..2..9..7.	2	UNIT	52	1	19	1	20	1	19	1	21	2	21	1	40	1	18	1	39	1	21	1
.........8.67.49.2..7...6..6.......7.........5.......6..3...1..2.16.73.8.........	2	ALL	156	1	21	1	17	1	20	1	21	1	20	1	20	1	35	1	151	4	68	2
.9.....3...............................9.6.....3...6....26.18..1.......2647...315	2	UNIT	38	1	27	2	23	2	25	2	24	1	27	1	26	3	26	1	27	3	29	3
5.....2.1...1...........5.8..59.......2.3.....6.27......1...........4.3...7......	2	ALL	42	1	27	1	24	1	34	4	25	1	21	1	23	5	26	2	23	3	25	2
.........9.1.25............5..8764.1.....2......3........1.3.4..........3......8.	2	ALL	33	1	28	2	24	1	29	2	29	1	27	2	28	1	33	5	26	1	24	1
4.........1894.......1.....8.2.....1..9.3...7.....1...3................6...82....	2	UNIT	34	2	23	1	20	1	23	1	26	3	28	4	29	1	40	6	26	3	26	1
............2.3.....1...4......5.....74.9.15....6.7...1.......93.......58.......3	2	UNIT	38	1	20	2	19	1	30	1	28	1	22	2	21	1	16	1	20	2	20	2
.........2.4...6.3..9...1......................31.28....8...7....72.35.....6.8...	2	ALL	34	1	26	1	29	2	23	1	29	1	27	2	27	2	26	1	22	2	25	1
............3.7...5..4.6..9...8.3..............1.9.5.............5...4...82...76.	2	LOCATION	33	1	22	1	19	2	19	1	26	1	22	4	23	2	23	2	25	1	22	1
...8.1.......5....56.3.9.47...........................39.4.2.75....1.......7.3...	2	UNIT	34	1	27	2	26	2	35	2	26	2	25	1	24	2	26	1	27	2	25	1
.2.....4.31.9.4.82......................1......................59.8.7.63.4.....1.	2	ALL	34	2	26	2	27	1	28	3	27	2	26	1	27	1	29	1	27	1	27	2
..........96...78.4.......9..7.8.2.............1.3.4..5.......1.82...54..........	2	UNIT	103	1	21	1	22	2	25	2	19	1	18	1	24	1	20	2	21	2	18	2
.9.2.6.1..6.....8...........8.....2..5.....4..3.....7...........4.....6..7.1.2.5.	2	UNIT	33	7	31	1	26	1	26	1	33	2	30	1	28	1	29	1	30	2	29	1
..4..2.......6.2.....7...6......3..28......1..2....5....7.....1.3.2.....4...1....	2	LOCATION	33	7	19	1	21	1	17	1	21	1	18	1	18	2	18	1	19	2	17	1
..4..2.......6.2.....7...6......3..28......1..2....5....7.....1.3.2.....4...1....	2	UNIT	33	1	23	1	51	18	21	2	28	6	22	2	18	1	21	1	46	13	28	3
..8.....9.....4.......3..81.....597.6......2........1..4.....6...7.....2........8	2	UNIT	34	1	31	1	22	1	23	2	22	1	23	1	23	1	27	2	27	2	26	2
9...4....6...18.........6.....7...3....3...622.........6....4...45...2.....9.....	2	ALL	240	2	17	2	18	1	18	2	19	1	17	1	19	2	17	1	17	1	15	2
..7.2.......4.....9...........74651...........16389...........2.....2.......7.9..	2	ALL	49	6	28	1	25	2	27	2	27	2	28	2	28	1	25	2	30	1	29	1
..18.96....................4.......7...7.6...6..2.4..57.......6.........5..9.7..2	2	ALL	33	2	30	1	27	2	28	2	22	1	26	1	24	1	25	3	23	1	25	2
6.8...5.....5...1....8........7..8..9.......7..5..9........3....6...7.....1...4.6	2	UNIT	34	11	19	4	19	1	17	1	17	2	22	4	21	1	20	3	18	1	22	1
..31.97..7.4...8.2..1...4...............................9...5..1.8...3.7..25.39..	2	UNIT	35	1	22	1	17	2	22	5	19	2	20	1	22	2	22	1	22	1	21	1
5..138.4...8..................7..31...........73..9..................6...3.475..2	2	ALL	55	2	26	3	21	1	24	3	22	1	26	3	23	2	21	1	19	1	23	1
7.......6...........1.5.7...93...15...........48...26...6.2.9...........4.......8	2	ALL	67	2	24	1	20	4	20	1	29	6	23	1	27	1	23	1	25	1	26	1
......4.....9..........7...4.......................5.4.62.9.1..9......46.8.6..2.7	2	UNIT	37	1	29	1	30	1	29	1	29	1	28	1	29	2	26	1	29	2	27	1
......9....73....8.1.........3..265......7...1..5.........6...5.9.......5...8....	2	UNIT	36	2	26	2	29	1	21	3	26	4	25	2	20	1	33	1	27	1	24	1
.........581...4672.......9.........8.......4..3...5...79...84.3.......5.........	2	ALL	34	1	23	1	26	1	29	1	28	2	30	4	25	1	25	1	27	1	24	2
.....7.5.........4...8.2.....95.......82.19.......91.....6.3...9.........2.1.....	2	ALL	34	1	23	1	23	1	30	1	28	8	26	3	29	1	23	3	23	2	25	1
..........4.....6..........6.......4..2...9.............9...1..4..895..6.73...82.	2	ALL	48	1	22	1	24	1	22	1	26	1	20	1	27	1	25	1	25	2	27	2
..5.2.8..8.......7..6...2..1..5.7..8....................................6.17.39.2	2	UNIT	33	1	27	3	30	1	30	2	26	1	30	2	24	1	33	1	36	1	26	1
5....3......19.7..6........4.....63...........29.....7........1..1.24......3....5	2	LOCATION	697	1	21	3	16	1	19	2	14	1	18	1	20	1	18	2	21	1	16	3
..4....6......8..1....61.....5...1....8..3...4...5....9..3........5.6......2...4.	2	UNIT	46	1	17	1	22	1	20	2	19	1	19	1	19	1	20	1	20	1	21	1
.75.8.93.64.....72.........2.......7............2.6...............965....8.....5.	2	ALL	40	5	21	1	21	1	22	1	24	2	19	1	25	1	25	1	22	3	25	1
8.......2.3.2.6.7...................98.5.1.37...................2..7..5..4.....6.	2	UNIT	37	3	26	1	27	2	25	1	35	13	30	1	26	2	29	1	24	2	26	2
79.8........6..4.........1....47.5..8.....1...4.......3.....68.2..1.........3....	2	ALL	34	1	18	1	16	1	18	1	21	1	20	1	17	3	21	1	18	2	27	1
8.......629.....38..5...7..4.......5.61...38.............7.4...7.......1.........	2	UNIT	35	1	25	1	28	1	28	1	25	1	27	2	28	4	28	1	26	2	24	1
..3...5.....................6.....9..8.951.4.9.......14.7...2.9...623............	2	UNIT	66	2	18	1	18	1	20	1	18	1	20	1	168	1	20	1	21	1	20	1
.......................................7.6...687...324..4...6..8.9...7.3.62...95.	2	ALL	36	1	29	2	26	1	24	1	28	1	26	1	24	1	24	2	28	1	23	1
.1...6......52..................71....1........9...43.....1.5..8...6.2.....7..9..	2	ALL	34	1	25	1	22	1	21	2	27	1	26	6	25	1	28	1	25	3	27	1
72......54.89................462.......7.41................531.6.....9.8.........	2	ALL	34	9	22	1	24	1	20	2	17	1	23	2	17	1	27	1	18	1	22	2
9.........7....81.8.....3.....5.....13..4....6..3...........7.....18..9....7..2..	2	UNIT	80	1	23	1	23	1	26	1	24	2	22	1	25	1	25	1	26	3	25	1
7.......3.........6...8...2.5.4.7.2...........4.1.8.5.5...9...6.........2.......9	2	ALL	33	2	22	1	23	1	24	2	24	1	25	1	23	1	20	1	22	2	22	2
....7......6...5....31.54...........6...8...2...........42.16....8...7......3....	2	ALL	39	1	25	2	22	1	41	1	23	1	33	3	24	1	22	2	23	1	23	2
..37.42...4.....6....................8167593..62...15............................	2	ALL	36	1	28	1	30	1	32	2	27	1	28	1	30	1	30	1	27	1	30	2
.8....43.1.......7.....5..1...7........8.3........1...3..2.....9.......2.12....4.	2	UNIT	33	9	25	3	27	1	24	1	25	2	25	1	31	5	23	1	23	1	26	1
..475..6..........8.1..............515.....867..............6.7..........6..832..	2	ALL	34	9	27	2	20	1	16	1	22	3	21	1	23	1	20	1	23	2	15	1
..........61.8.93...7...5......1....2.......11.......33.......9...9.1....4.....1.	2	UNIT	34	1	24	2	27	1	25	2	25	3	26	4	31	1	25	1	27	1	24	2
...1.3........................3.8.....................954721836..3...4...6.....9.	2	UNIT	33	3	30	1	29	2	27	1	29	2	28	1	30	1	31	4	28	1	27	1
..7...9..9.......3...........6...8..38.....624.......9...8.7......5.9......2.4...	2	ALL	44	1	22	2	24	2	25	1	27	5	28	2	26	3	26	2	25	3	23	1
....4.............6.......5...............................2....34.....29528196473	2	ALL	33	3	34	2	31	1	30	2	31	2	31	3	35	3	29	2	31	1	32	1
...957.3...7...861................24................9.2.9...3......6...74........	2	ALL	39	1	22	1	21	1	19	1	25	2	23	1	21	1	22	1	24	1	25	1
.......6...51........6....3.8.2.....9....8..........4..3...597...........1.....26	2	LOCATION	43	1	19	1	23	7	15	1	20	2	20	1	18	1	17	1	18	1	21	1
..1...9......4.....9.5.3.1...9...7....5...6....8...2...5.8.9.7.....1......7...5..	2	ALL	35	1	20	6	22	1	17	1	16	1	16	3	17	2	17	2	16	2	17	1
8.......1....4..982...8......72......24....3....5...4......35...3..98....9....6..	2	UNIT	73	7	13	1	13	1	15	5	11	2	20	2	11	1	13	2	12	4	18	1
9.....64......8.....8.......94..1.3...........3.7..16.......4.....4......85.....2	2	LOCATION	34	2	21	1	24	1	19	1	19	2	20	2	25	1	21	2	30	1	23	2
....7..89..3....2........5..49....3..3...6....1........8..52.......1...7....3....	2	LOCATION	117	1	20	4	22	1	18	1	27	2	19	2	23	1	14	1	21	1	34	1
....7..89..3....2........5..49....3..3...6....1........8..52.......1...7....3....	2	UNIT	959	1	22	1	22	1	19	1	18	1	32	1	759	1	23	1	19	1	772	1
....7..89..3....2........5..49....3..3...6....1........8..52.......1...7....3....	2	ALL	680	2	17	2	969	1	29	2	32	3	3444	1	20	3	28	2	18	2	21	1
.........96.1.5.37..8...6...9.....4...2...1.....4.1...4...1...6..................	2	UNIT	33	1	29	3	32	3	25	1	27	1	26	1	33	1	27	1	25	2	28	1
........2.....................74...9.69..15..1..5..73.49.1........2...........9..	2	ALL	33	2	27	4	25	3	26	1	26	1	26	2	27	2	28	3	26	1	25	3
.6....25............3.........26.3..63.5.8.92..8.37.........5............17....8.	2	ALL	33	2	18	1	18	3	22	1	23	2	19	1	17	1	26	2	20	4	19	1
.....2.....1.59.....9...3..5...6..4...........2..7...6..8...7.....64.1.....1.....	2	UNIT	34	2	20	1	14	1	22	1	17	1	17	3	18	9	20	3	22	1	18	1
.............5....3.56.29.8.39...14...........46...52.8.15.46.7....3.............	0	UNIT	34	0	162	0	2	0	2	0	54	0	56	0	104	0	52	0	4	0	2	0
.............5....3.56.29.8.39...14...........46...52.8.15.46.7....3.............	0	ALL	68	0	22	0	10	0	6	0	70	0	2	0	58	0	26	0	42	0	20	0
.........6.8..3.7..5......1..........3.1.9..8..2.3...............5.8.3.9.....6.4.	2	UNIT	163	4	22	2	21	1	19	1	22	2	22	1	21	1	19	1	25	1	20	1
...1.2...3.......9..1...6....8...7....4...8.............9...1...4.....6..3.4.5.9.	2	UNIT	40	1	20	2	18	1	18	1	27	1	18	1	19	1	22	1	25	4	25	2
75.....41.............8......1...5..439...826..5...9......6.............91.....57	2	UNIT	39	1	20	2	21	1	19	1	21	1	18	2	20	1	18	2	19	1	20	1
1.......3..3...8....8...2..4.......5.6.....7.9.......6..4...6....5...9..2.......8	2	UNIT	108	1	21	4	21	2	22	1	23	1	21	1	21	2	24	3	21	1	22	1
2.8...6.4.........37.....81.........1.......7.........86.....15.........9.1...7.2	2	UNIT	34	3	26	1	28	3	29	3	26	1	29	2	26	1	26	1	27	1	32	1
...385.....1....2........6.......748.3...2....1.......687..........2...1....3....	2	UNIT	68	1	18	1	15	1	20	1	19	1	19	1	19	2	20	1	19	1	19	2
....6.......4........5.24......2...841.....27.5....6.............3...5.4...3.....	2	UNIT	38	2	24	3	26	1	24	2	25	1	23	3	25	4	27	3	19	1	27	1
........32..........1...8.9........7562...9143........1.9...4..........68........	2	UNIT	41	3	23	1	20	1	22	2	27	2	26	1	22	1	22	1	24	2	25	1
..8.3.7....1...9...3.....5.............381.............1.....3...6...4....4.7.1..	2	LOCATION	52	1	20	1	22	1	24	1	24	1	28	3	23	1	26	1	23	1	23	1
...................3.6.9.1...7...1..18.....29.56...83.7.......1...........5...9..	2	UNIT	40	17	24	1	23	1	25	3	25	1	26	1	24	3	25	1	27	2	31	2
4.62.59.1..2...8...........5..8.1..3.1.....5...........3.....1............1...7..	2	LOCATION	34	1	22	1	22	1	24	1	27	1	20	1	21	1	21	2	21	2	24	1
4........6.....742.7......8.4...2...............4...7.2......3.789.....1........7	2	UNIT	37	5	24	1	26	1	27	2	30	5	29	5	30	1	25	3	27	1	28	2
...5.6....8.....4..........573...468.........694...725..........3.....1....1.9...	0	UNIT	36	0	10	0	2	0	4	0	4	0	4	0	10	0	2	0	4	0	4	0
56.3.1.92..........2.6.8.5.............................1.7.5.3..........35.8.6.17	2	UNIT	136	1	23	1	165	1	25	2	24	1	144	1	224	1	88	1	116	1	27	3
6.......3...3.8.....1...5...........7.......14.......6.3.1.6.7...52.43...........	2	ALL	38	2	18	1	21	2	18	1	27	1	20	4	21	1	21	1	24	3	16	1
....5......16.98............9.537.4...........3.846.1............23.87......2....	2	ALL	77	2	20	2	17	2	20	1	22	1	21	3	19	1	18	1	18	2	22	1
...9.1.....5...3....9...2..7...2...9.........5...6...4..3...9....1...6.....4.5...	2	LOCATION	60	1	18	1	21	1	20	2	16	2	20	4	15	1	21	1	18	2	18	1
.........8.......7.....7.2...3.21.9....6.5....1.98.4...8.1.....9.......3.........	2	UNIT	34	10	20	3	23	1	27	5	23	2	21	2	24	4	22	1	24	2	25	4
56....7.4....2....4...39..1...........................7..34...5....9....8.4....13	0	UNIT	70	0	6	0	22	0	2	0	6	0	2	0	6	0	14	0	10	0	18	0
